#atk1
CBB5C-2806	CBB5C	2806	1	冲浪	RW	50		0
CBB5C-2807	CBB5C	2807	1	冲浪	RW	50		0
CS0LC-001	CS0LC	001	1	皮卡冲锋	LLC	200	在下一个自己的回合，这只宝可梦无法使用招式。	0
CS0LC-003	CS0LC	003	1	撞击	C	30		0
CS0LC-003	CS0LC	003	2	伊布英勇	CCC	80+	如果对手的战斗宝可梦是「宝可梦V」的话，则追加造成80点伤害。	0
CS4.1C-001	CS4.1C	001	1	泼水	W	20		0
CS4.1C-003	CS4.1C	003	1	口水	CC	30		0
CS4DaC-025	CS4DaC	025	1	啄	C	10		0
CS4DaC-045	CS4DaC	045	1	跳转	G	30	给对手的1只备战宝可梦，也造成30点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS4DaC-045	CS4DaC	045	2	丛林愤怒	GGC	120+	如果对手的战斗宝可梦是「宝可梦V」的话，则追加造成120点伤害。	0
CS4DaC-056	CS4DaC	056	1	燃烧回旋曲	RC	20+	追加造成双方备战宝可梦数量×20点伤害。	0
CS4DaC-058	CS4DaC	058	1	吹火	CC	30+	抛掷1次硬币如果为正面，则追加造成30点伤害。	0
CS4DaC-058	CS4DaC	058	2	防守压制	RCC	90	在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。	0
CS4DaC-063	CS4DaC	063	1	溅射之力	R	20	若希望，可选择自己手牌中最多2张基本能量，以任意方式附着于自己的宝可梦身上。	0
CS4DaC-063	CS4DaC	063	2	闪焰漏球	RCC	90+	追加造成对手战斗宝可梦身上附有的能量数量×30点伤害。	0
CS4DaC-080	CS4DaC	080	1	泡泡降落	W		抛掷1次硬币如果为正面，则选择自己牌库中最多5张【水】能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。	0
CS4DaC-080	CS4DaC	080	2	暴乱巨钳	WWC	200	给这只宝可梦也造成30点伤害。	0
CS4DaC-081	CS4DaC	081	1	泡沫狂欢	W		选择自己牌库中最多5张【水】能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。	0
CS4DaC-081	CS4DaC	081	2	超极巨钳制利剪	WWC	240	给这只宝可梦也造成30点伤害。	0
CS4DaC-085	CS4DaC	085	1	双重旋转	C	10×	抛掷2次硬币，造成正面次数×10点伤害。	0
CS4DaC-129	CS4DaC	129	1	雷电炸弹	LLC	100+	若希望，可将附着于这只宝可梦身上的【雷】能量，全部放于弃牌区。在这种情况下，追加造成120点伤害。	0
CS4DaC-137	CS4DaC	137	1	雷电回旋曲	LC	20+	追加造成双方备战宝可梦数量×20点伤害。	0
CS4DaC-167	CS4DaC	167	1	精神强念	P	10+	追加造成对手战斗宝可梦身上附有的能量数量×30点伤害。	0
CS4DaC-167	CS4DaC	167	2	力量宝石	P	60		0
CS4DaC-170	CS4DaC	170	1	生命汲取者	P	20	回复这只宝可梦「20」点HP。	0
CS4DaC-170	CS4DaC	170	2	精神燃烧	PPC	110		0
CS4DaC-174	CS4DaC	174	1	怒之牙	CC	30+	追加造成放置于这只宝可梦身上的伤害指示物数量×10点伤害。	0
CS4DaC-174	CS4DaC	174	2	布鲁冲刺	PPC	190	给这只宝可梦也造成30点伤害。	0
CS4DaC-218	CS4DaC	218	1	回转抽取	C	20	从自己的牌库上方抽取1张卡牌。	0
CS4DaC-218	CS4DaC	218	2	旋风腿	FFC	100		0
CS4DaC-222	CS4DaC	222	1	上顶	F	10+	抛掷1次硬币如果为正面，则追加造成10点伤害。	0
CS4DaC-223	CS4DaC	223	1	锐利之羽	F	30		0
CS4DaC-224	CS4DaC	224	1	沙漠支柱	F	50×	造成对手战斗宝可梦的【撤退】所需能量数量×50点伤害。	0
CS4DaC-224	CS4DaC	224	2	爆破疾风	FC	110		0
CS4DaC-271	CS4DaC	271	1	偷袭	CC	30	抛掷1次硬币如果为反面，则这个招式失败。	0
CS4DaC-272	CS4DaC	272	1	劈开	CC	60		0
CS4DaC-286	CS4DaC	286	1	呼朋引伴	D		选择自己牌库中的1张【基础】宝可梦，放于备战区。并重洗牌库。	0
CS4DaC-286	CS4DaC	286	2	咬住	CC	30		0
CS4DaC-287	CS4DaC	287	1	踢飞	D	30		0
CS4DaC-287	CS4DaC	287	2	突刺	DC	50		0
CS4DaC-288	CS4DaC	288	1	长毛射击	D		给对手的1只宝可梦，造成这只宝可梦身上附有的【恶】能量数量×30点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS4DaC-288	CS4DaC	288	2	暗之牙	DC	110		0
CS4DaC-290	CS4DaC	290	1	啃食逃脱	CC	30	若希望，可将这只宝可梦与备战宝可梦互换。	0
CS4DaC-290	CS4DaC	290	2	空腹尖钉	DDC	120+	在这个回合，如果从手牌使出了「玛俐的骄傲」的话，则追加造成120点伤害。	0
CS4DaC-299	CS4DaC	299	1	岩崩	MCC	90	给对手的2只备战宝可梦，也各造成30点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS4DaC-299	CS4DaC	299	2	残忍一击	MCCCC	150+	如果对手的战斗宝可梦身上放置有伤害指示物的话，则追加造成150点伤害。	0
CS4DaC-300	CS4DaC	300	1	龟裂顿足	MCC	150	将对手牌库上方的1张卡牌放于弃牌区。	0
CS4DaC-300	CS4DaC	300	2	极巨猛撞	MMCCC	270	给这只宝可梦也造成30点伤害。	0
CS4DaC-305	CS4DaC	305	1	长枪	MCC	90	给对手的1只备战宝可梦，也造成30点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS4DaC-313	CS4DaC	313	1	复仇爆破	MCC	120+	追加造成对手已经获得的奖赏卡张数×30点伤害。	0
CS4DaC-317	CS4DaC	317	1	超进化	C		抛掷1次硬币如果为正面，则选择自己牌库中的1张「双斧战龙」，放于这只「牙牙」身上进行进化。并重洗牌库。	0
CS4DaC-318	CS4DaC	318	1	锐利之牙	C	30		0
CS4DaC-318	CS4DaC	318	2	龙爪	FM	60		0
CS4DaC-319	CS4DaC	319	1	劈开	C	60		0
CS4DaC-319	CS4DaC	319	2	疯狂战斧	FM	160	给这只宝可梦也造成30点伤害。	0
CS4DaC-357	CS4DaC	357	1	展示姿态	C		选择自己弃牌区中最多2张基本能量，附着于1只备战宝可梦身上。	0
CS4DaC-357	CS4DaC	357	2	挥落	C	30+	如果对手的战斗宝可梦为进化宝可梦的话，则追加造成30点伤害。	0
CS4DaC-359	CS4DaC	359	1	决胜抽取	C	20	从自己的牌库上方抽取2张卡牌。	0
CS4DaC-359	CS4DaC	359	2	龙之波动	CCC	160	将自己牌库上方2张卡牌放于弃牌区。	0
CS4DaC-418	CS4DaC	418	1	雷电炸弹	LLC	100+	若希望，可将附着于这只宝可梦身上的【雷】能量，全部放于弃牌区。在这种情况下，追加造成120点伤害。	0
CS4DaC-419	CS4DaC	419	1	怒之牙	CC	30+	追加造成放置于这只宝可梦身上的伤害指示物数量×10点伤害。	0
CS4DaC-419	CS4DaC	419	2	布鲁冲刺	PPC	190	给这只宝可梦也造成30点伤害。	0
CS4DaC-420	CS4DaC	420	1	复仇爆破	MCC	120+	追加造成对手已经获得的奖赏卡张数×30点伤害。	0
CS5.1C-013	CS5.1C	013	1	高贵之光	C		将双方所有宝可梦的HP，各回复「30」点。	0
CS5.1C-013	CS5.1C	013	2	日光束	GCC	120		0
CS5.1C-015	CS5.1C	015	1	璀璨之剑	FC	20+	追加造成自己已经获得的奖赏卡张数×50点伤害。	0
CS5.1C-015	CS5.1C	015	2	狂乱挥打	FFC	130	这个招式的伤害不计算抗性。	0
CS5.5C-001	CS5.5C	001	1	吸取	GC	20	回复这只宝可梦「10」点HP。	0
CS5.5C-002	CS5.5C	002	1	十字剪	GC	50+	抛掷1次硬币如果为正面，则追加造成50点伤害。	0
CS5.5C-003	CS5.5C	003	1	暴躁炸弹	0	100×	造成这只宝可梦所处于的特殊状态数量×100点伤害。	0
CS5.5C-003	CS5.5C	003	2	日光射击	GC	120	将附着于这只宝可梦身上的能量，全部放于弃牌区。	0
CS5.5C-004	CS5.5C	004	1	打滚	G	10+	抛掷1次硬币如果为正面，则追加造成20点伤害。	0
CS5.5C-005	CS5.5C	005	1	劈开	GC	50		0
CS5.5C-006	CS5.5C	006	1	绿宝石利刃	GGC	200	在下一个自己的回合，这只宝可梦无法使用招式。	0
CS5.5C-007	CS5.5C	007	1	炎爆	RCCCC	250	在下一个自己的回合，这只宝可梦无法使用「炎爆」。	0
CS5.5C-008	CS5.5C	008	1	火焰之翼	RRC	110		0
CS5.5C-009	CS5.5C	009	1	失火	R		将对手牌库上方的1张卡牌放于弃牌区。	0
CS5.5C-010	CS5.5C	010	1	灯影绰绰	R	20	抛掷1次硬币如果为正面，则选择附着于对手战斗宝可梦身上的1个能量，放于弃牌区。	0
CS5.5C-011	CS5.5C	011	1	高温爆破	RC	90		0
CS5.5C-012	CS5.5C	012	1	水枪	W	20		0
CS5.5C-013	CS5.5C	013	1	水枪	W	30		0
CS5.5C-013	CS5.5C	013	2	水炮	CCC	50+	追加造成这只宝可梦身上附有的【水】能量数量×10点伤害。	0
CS5.5C-014	CS5.5C	014	1	水炮	CCCC	90+	追加造成这只宝可梦身上附有的【水】能量数量×30点伤害。	0
CS5.5C-015	CS5.5C	015	1	激流炮	WWC	170	在下一个自己的回合，这只宝可梦无法使用「激流炮」。	0
CS5.5C-016	CS5.5C	016	1	跃起躲避	W	10	抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害和效果影响。	0
CS5.5C-016-1	CS5.5C	016-1	1	跃起躲避	W	10	抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害和效果影响。	0
CS5.5C-017	CS5.5C	017	1	殴打	CC	30		0
CS5.5C-017	CS5.5C	017	2	双重粉碎	WCC	50×	抛掷2次硬币，造成正面次数×50点伤害。	0
CS5.5C-018	CS5.5C	018	1	君主乐舞	CC	10+	自己的备战区，如果有「蚊香蝌蚪」的话则追加造成60点伤害，如果有「蚊香君」的话则追加造成90点伤害，如果有「蚊香泳士」的话则追加造成120点伤害。	0
CS5.5C-018	CS5.5C	018	2	水炮飞溅	WCC	100		0
CS5.5C-019	CS5.5C	019	1	大口吞下	WC	30	回复这只宝可梦与给对手战斗宝可梦造成的伤害相同数值的HP。	0
CS5.5C-019	CS5.5C	019	2	飞溅	WWC	60		0
CS5.5C-020	CS5.5C	020	1	特殊波	WWWC	120+	如果这只宝可梦身上附有特殊能量的话，则追加造成120点伤害。	0
CS5.5C-021	CS5.5C	021	1	雷吉之门	C		选择自己牌库中的1张【基础】宝可梦，放于备战区。并重洗牌库。	0
CS5.5C-021	CS5.5C	021	2	暴雪制约	WWC	100	在下一个对手的回合，受到这个招式影响的「宝可梦V」，无法使用招式。	0
CS5.5C-022	CS5.5C	022	1	泡沫	W	10	抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【麻痹】状态。	0
CS5.5C-023	CS5.5C	023	1	啄	W	30		0
CS5.5C-024	CS5.5C	024	1	水之矢	W		给对手的1只宝可梦，造成60点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS5.5C-025	CS5.5C	025	1	狙击獠牙	CC	30	查看对手的手牌，选择其中1张训练家，放于弃牌区。	0
CS5.5C-025	CS5.5C	025	2	发散脉冲	LLC	120	将附着于这只宝可梦身上的2个能量放于弃牌区，使对手的战斗宝可梦陷入【麻痹】状态。	0
CS5.5C-026	CS5.5C	026	1	电磁声呐	C		选择自己弃牌区中的1张训练家，在给对手看过之后，加入手牌。	0
CS5.5C-026	CS5.5C	026	2	标靶伏特	LLC		将附着于这只宝可梦身上的2个【雷】能量放于弃牌区，给对手的1只备战宝可梦，造成120点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS5.5C-027	CS5.5C	027	1	悄悄放置	P		给对手的战斗宝可梦身上，放置1个伤害指示物。	0
CS5.5C-028	CS5.5C	028	1	咒术水滴	P		将3个伤害指示物，以任意方式放置于对手的宝可梦身上。	0
CS5.5C-029	CS5.5C	029	1	尖叫圆阵	P		将对手备战宝可梦数量×2个伤害指示物，放置于对手的战斗宝可梦身上。	0
CS5.5C-030	CS5.5C	030	1	奇异之光	P	10	抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【混乱】状态。	0
CS5.5C-031	CS5.5C	031	1	不祥歌声	P		给对手的所有宝可梦身上，各放置2个伤害指示物。	0
CS5.5C-032	CS5.5C	032	1	迷惑	P	10	抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【混乱】状态。	0
CS5.5C-033	CS5.5C	033	1	暗黑	P	30	使对手的战斗宝可梦陷入【混乱】状态。	0
CS5.5C-034	CS5.5C	034	1	灵魂吸收	PCC	120		0
CS5.5C-035	CS5.5C	035	1	梦境音色	P		在下一个对手的回合，如果对手从手牌将能量附着于受到这个招式影响的宝可梦身上的话，则使那只宝可梦陷入【睡眠】状态。	0
CS5.5C-035	CS5.5C	035	2	垂吊	PC	30		0
CS5.5C-036	CS5.5C	036	1	催眠打击	PC	60	使双方的战斗宝可梦各陷入【睡眠】状态。	0
CS5.5C-037	CS5.5C	037	1	三角充能	P		抛掷3次硬币，选择自己弃牌区中最多与出现正面次数相同数量的基本能量，以任意方式附着于备战宝可梦身上。	0
CS5.5C-037	CS5.5C	037	2	精神强念	PC	10+	追加造成对手战斗宝可梦身上附有的能量数量×30点伤害。	0
CS5.5C-038	CS5.5C	038	1	招来	0		从自己的牌库上方抽取1张卡牌。	0
CS5.5C-038	CS5.5C	038	2	喃喃自语	P	10		0
CS5.5C-039	CS5.5C	039	1	破灭咒术	0		在下一个对手的回合结束时，受到这个招式影响的宝可梦会【昏厥】。	0
CS5.5C-039	CS5.5C	039	2	唤回	P		选择自己弃牌区中任意1张卡牌，在给对手看过之后，加入手牌。	0
CS5.5C-040	CS5.5C	040	1	防御姿势	0		抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害。	0
CS5.5C-040	CS5.5C	040	2	咬住	FC	30		0
CS5.5C-041	CS5.5C	041	1	诱敌深入	0	10+	如果自己没有手牌的话，则追加造成150点伤害。	0
CS5.5C-041	CS5.5C	041	2	锐利之牙	FCC	100		0
CS5.5C-042	CS5.5C	042	1	转转拳	W	60	使对手的战斗宝可梦陷入【混乱】状态。	0
CS5.5C-042	CS5.5C	042	2	飞溅环	WCC	160	选择附着于这只宝可梦身上的2个能量，放回手牌。	0
CS5.5C-043	CS5.5C	043	1	重拳	F	20		0
CS5.5C-044	CS5.5C	044	1	怪力	F	30		0
CS5.5C-044	CS5.5C	044	2	地球上投	FF	50		0
CS5.5C-045	CS5.5C	045	1	强劲金钩臂	FF	100+	若希望，追加造成100点伤害。在这种情况下，在下一个自己的回合，这只宝可梦无法使用招式。	0
CS5.5C-046	CS5.5C	046	1	狙落	F	20	在造成伤害前，将放于对手战斗宝可梦身上的「宝可梦道具」放于弃牌区。	0
CS5.5C-046	CS5.5C	046	2	包围	FC	50	在下一个对手的回合，受到这个招式影响的宝可梦，无法撤退。	0
CS5.5C-047	CS5.5C	047	1	雷吉之门	C		选择自己牌库中的1张【基础】宝可梦，放于备战区。并重洗牌库。	0
CS5.5C-047	CS5.5C	047	2	终极冲击	FFC	140	在下一个自己的回合，这只宝可梦无法使用招式。	0
CS5.5C-048	CS5.5C	048	1	意外收获	C		选择自己牌库中最多2张物品，在给对手看过之后，加入手牌。并重洗牌库。	0
CS5.5C-048	CS5.5C	048	2	力量宝石	FCC	80		0
CS5.5C-049	CS5.5C	049	1	狩猎	F		选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。	0
CS5.5C-049	CS5.5C	049	2	近身射击	FCC	100	这个招式的伤害，不计算对手的战斗宝可梦身上所附加的效果。	0
CS5.5C-050	CS5.5C	050	1	筋斗之羽	FCC	160+	若希望，可从自己的手牌将最多3张能量放于弃牌区，追加造成其张数×30点伤害。	0
CS5.5C-051	CS5.5C	051	1	雷吉之门	C		选择自己牌库中的1张【基础】宝可梦，放于备战区。并重洗牌库。	0
CS5.5C-051	CS5.5C	051	2	重磅冲撞	MMC	220-	这个招式的伤害，会被减少相当于对手战斗宝可梦【撤退】所需能量数量×50点伤害的数值。	0
CS5.5C-052	CS5.5C	052	1	滑溜打滚	WM	60	将对手的战斗宝可梦与备战宝可梦互换。[放于战斗场的宝可梦由对手选择。]	0
CS5.5C-052	CS5.5C	052	2	贝壳滚动	WMC	140	在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。	0
CS5.5C-053	CS5.5C	053	1	钢铁滚动	WMC	200	在下一个对手的回合，这只宝可梦所受到的招式的伤害「-80」。	0
CS5.5C-054	CS5.5C	054	1	巨大之牙	GRC	160		0
CS5.5C-056	CS5.5C	056	1	巨人破坏	CCCCC	150+	如果对手的战斗宝可梦是「宝可梦VMAX」的话，则追加造成150点伤害。	0
CS5.5C-057	CS5.5C	057	1	虚无折返	0	30	若希望，可将这只宝可梦与备战宝可梦互换。	0
CS5.5C-057	CS5.5C	057	2	暗影旋风	CCC	130	选择附着于这只宝可梦身上的1个能量，转附于备战宝可梦身上。	0
CS5.5C-058	CS5.5C	058	1	咒术刻印	CC	50×	造成自己场上身上放置有伤害指示物的宝可梦数量×50点伤害。	0
CS5.5C-067	CS5.5C	067	1	暴躁炸弹	0	100×	造成这只宝可梦所处于的特殊状态数量×100点伤害。	0
CS5.5C-067	CS5.5C	067	2	日光射击	GC	120	将附着于这只宝可梦身上的能量，全部放于弃牌区。	0
CS5.5C-068	CS5.5C	068	1	绿宝石利刃	GGC	200	在下一个自己的回合，这只宝可梦无法使用招式。	0
CS5.5C-069	CS5.5C	069	1	狙击獠牙	CC	30	查看对手的手牌，选择其中1张训练家，放于弃牌区。	0
CS5.5C-069	CS5.5C	069	2	发散脉冲	LLC	120	将附着于这只宝可梦身上的2个能量放于弃牌区，使对手的战斗宝可梦陷入【麻痹】状态。	0
CS5.5C-070	CS5.5C	070	1	催眠打击	PC	60	使双方的战斗宝可梦各陷入【睡眠】状态。	0
CS5.5C-071	CS5.5C	071	1	狩猎	F		选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。	0
CS5.5C-071	CS5.5C	071	2	近身射击	FCC	100	这个招式的伤害，不计算对手的战斗宝可梦身上所附加的效果。	0
CS5.5C-072	CS5.5C	072	1	滑溜打滚	WM	60	将对手的战斗宝可梦与备战宝可梦互换。[放于战斗场的宝可梦由对手选择。]	0
CS5.5C-072	CS5.5C	072	2	贝壳滚动	WMC	140	在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。	0
CS5.5C-073	CS5.5C	073	1	虚无折返	0	30	若希望，可将这只宝可梦与备战宝可梦互换。	0
CS5.5C-073	CS5.5C	073	2	暗影旋风	CCC	130	选择附着于这只宝可梦身上的1个能量，转附于备战宝可梦身上。	0
CS5.5C-077	CS5.5C	077	1	咒术刻印	CC	50×	造成自己场上身上放置有伤害指示物的宝可梦数量×50点伤害。	0
CS5.5C-081	CS5.5C	081	1	筋斗之羽	FCC	160+	若希望，可从自己的手牌将最多3张能量放于弃牌区，追加造成其张数×30点伤害。	0
CS5.5C-082	CS5.5C	082	1	钢铁滚动	WMC	200	在下一个对手的回合，这只宝可梦所受到的招式的伤害「-80」。	0
CS5.5C-083	CS5.5C	083	1	咒术刻印	CC	50×	造成自己场上身上放置有伤害指示物的宝可梦数量×50点伤害。	0
CS5.5C-087	CS5.5C	087	1	咒术刻印	CC	50×	造成自己场上身上放置有伤害指示物的宝可梦数量×50点伤害。	0
CS5DC-001	CS5DC	001	1	冲撞	C	10		0
CS5DC-001	CS5DC	001	2	种子炸弹	GC	20		0
CS5DC-002	CS5DC	002	1	超级吸取	GCC	70	回复这只宝可梦「30」点HP。	0
CS5DC-002	CS5DC	002	2	种子炸弹	GCCC	130		0
CS5DC-003	CS5DC	003	1	高速镰刀	C	20		0
CS5DC-004	CS5DC	004	1	角撞	GC	40		0
CS5DC-004	CS5DC	004	2	后投	GGC	120	给自己的1只备战宝可梦，也造成30点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS5DC-005	CS5DC	005	1	刺刺痛痛	G	10		0
CS5DC-005	CS5DC	005	2	嘈杂集聚	GGG		选择自己牌库中任意张「刺尾虫」「甲壳茧」「狩猎凤蝶」「盾甲茧」「毒粉蛾」，在给对手看过之后，加入手牌。并重洗牌库。	0
CS5DC-006	CS5DC	006	1	变硬	G		在下一个对手的回合，这只宝可梦不会受到「60」点以下（包含60点）的招式的伤害。	0
CS5DC-006	CS5DC	006	2	滚动冲撞	CC	20		0
CS5DC-007	CS5DC	007	1	劣化粉末	CC		使对手的战斗宝可梦陷入【中毒】和【混乱】状态。因这个【中毒】而放置的伤害指示物数量变为8个。	0
CS5DC-007	CS5DC	007	2	利刃之风	GCC	110		0
CS5DC-008	CS5DC	008	1	芳香催眠	G		使对手的战斗宝可梦陷入【睡眠】状态。	0
CS5DC-009	CS5DC	009	1	毒鞭	G	30	使对手的战斗宝可梦陷入【中毒】状态。	0
CS5DC-009	CS5DC	009	2	奇袭玫瑰	GC	60	如果对手的战斗宝可梦处于特殊状态的话，则给对手的1只备战宝可梦，也造成60点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS5DC-010	CS5DC	010	1	叶子防守	G	30	在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。	0
CS5DC-010	CS5DC	010	2	斩落	GGC	180	在下一个自己的回合，这只宝可梦无法使用「斩落」。	0
CS5DC-011	CS5DC	011	1	叶子防守	GGC	180	在下一个对手的回合，这只宝可梦所受到的招式的伤害「-30」。	0
CS5DC-012	CS5DC	012	1	晴朗礼物	C		这个招式，只有在后攻玩家的最初回合才可使用。选择自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。	0
CS5DC-012	CS5DC	012	2	活蹦乱跳	G	30		0
CS5DC-013	CS5DC	013	1	啄	C	10		0
CS5DC-014	CS5DC	014	1	飞扑	C	10+	抛掷1次硬币如果为正面，则追加造成10点伤害。	0
CS5DC-015	CS5DC	015	1	振翅	C	30		0
CS5DC-015	CS5DC	015	2	锐利之羽	CCC	60		0
CS5DC-018	CS5DC	018	1	火之尾	R	20		0
CS5DC-019	CS5DC	019	1	烈焰	R	30		0
CS5DC-019	CS5DC	019	2	火焰圆阵	RC	50	使对手的战斗宝可梦陷入【灼伤】状态。在下一个对手的回合，受到这个招式影响的宝可梦，无法撤退。	0
CS5DC-022	CS5DC	022	1	踩	RC	30		0
CS5DC-022	CS5DC	022	2	喷射火焰	RCCC	130	选择附着于这只宝可梦身上的1个能量，放于弃牌区。	0
CS5DC-023	CS5DC	023	1	高热灼烧	RC	30	使对手的战斗宝可梦陷入【灼伤】状态。	0
CS5DC-023	CS5DC	023	2	熔岩坠落	RRC	90+	如果场上有自己的竞技场的话，则追加造成90点伤害。	0
CS5DC-026	CS5DC	026	1	致焦	R		使对手的战斗宝可梦陷入【灼伤】状态。	0
CS5DC-027	CS5DC	027	1	火焰牙	RCC	90	抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【灼伤】状态。	0
CS5DC-028	CS5DC	028	1	双重旋转	C	10×	抛掷2次硬币，造成正面次数×10点伤害。	0
CS5DC-029	CS5DC	029	1	愤怒冷冻	WWC	110	在上一个对手的回合，如果因为招式的伤害，而导致自己的宝可梦【昏厥】的话，则使对手的战斗宝可梦陷入【麻痹】状态。	0
CS5DC-030	CS5DC	030	1	水枪	C	10		0
CS5DC-030	CS5DC	030	2	蟹钳锤	WCC	50		0
CS5DC-031	CS5DC	031	1	推打	C	30		0
CS5DC-031	CS5DC	031	2	蟹钳冲击	WCC	150	选择附着于这只宝可梦身上的2个能量，放于弃牌区。	0
CS5DC-032	CS5DC	032	1	高速移动	WC	20	抛掷1次硬币如果为正面，则在下一个对手的回合，这只宝可梦不受到招式的伤害和效果影响。	0
CS5DC-033	CS5DC	033	1	浮起	W		选择自己弃牌区中最多2张物品，在给对手看过之后，加入手牌。	0
CS5DC-033	CS5DC	033	2	水枪	WC	60		0
CS5DC-034	CS5DC	034	1	泼水	C	10		0
CS5DC-034	CS5DC	034	2	冲浪	CCC	30		0
CS5DC-035	CS5DC	035	1	推打	W	10		0
CS5DC-035	CS5DC	035	2	冰柱导弹	WWC	60		0
CS5DC-036	CS5DC	036	1	冰柱重拳	WC	50		0
CS5DC-036	CS5DC	036	2	舍身冲撞	WWC	160	给这只宝可梦也造成30点伤害。	0
CS5DC-037	CS5DC	037	1	冰霜充能	W	30	选择自己牌库中的1张【水】能量，附着于这只宝可梦身上。并重洗牌库。	0
CS5DC-037	CS5DC	037	2	冻结之风	WWC	130		0
CS5DC-038	CS5DC	038	1	冰柱射击	WWC	180	在下一个对手的回合，受到这个招式影响的宝可梦，无法撤退。	0
CS5DC-038	CS5DC	038	2	星耀水晶	WWC	220	在下一个对手的回合，这只宝可梦不会受到招式的伤害和效果影响。[对战中，己方的VSTAR力量只能使用1次。]	1
CS5DC-039	CS5DC	039	1	踢飞	C	20		0
CS5DC-039	CS5DC	039	2	队列之力	WC	10+	追加造成自己备战宝可梦数量×20点伤害。	0
CS5DC-047	CS5DC	047	1	利爪劈开	LC	50		0
CS5DC-047	CS5DC	047	2	雷电伏特	LLC	190	在下一个自己的回合，这只宝可梦无法使用招式。	0
CS5DC-048	CS5DC	048	1	粉碎律动	LLC	190	若希望，可将场上的竞技场放于弃牌区。	0
CS5DC-048	CS5DC	048	2	星耀雷鸣	LLLC		选择4次对手的宝可梦，给被选择的所有宝可梦，在不计算弱点、抗性的前提下，造成被选择次数×60点伤害。（同1只宝可梦可以选择多次。）[对战中，己方的VSTAR力量只能使用1次。]	1
CS5DC-050	CS5DC	050	1	精神强念	P	10+	追加造成对手战斗宝可梦身上附有的能量数量×30点伤害。	0
CS5DC-050	CS5DC	050	2	力量宝石	P	60		0
CS5DC-051	CS5DC	051	1	生命汲取者	P	20	回复这只宝可梦「20」点HP。	0
CS5DC-051	CS5DC	051	2	精神燃烧	PPC	110		0
CS5DC-054	CS5DC	054	1	三重旋转	CC	20×	抛掷3次硬币，造成正面次数×20点伤害。	0
CS5DC-055	CS5DC	055	1	回转攻击	CC	40		0
CS5DC-055	CS5DC	055	2	泥好泥偶	PCC	90+	如果自己的备战宝可梦与对手的备战宝可梦数量相同的话，则追加造成90点伤害。	0
CS5DC-056	CS5DC	056	1	精神强念	PC	30+	追加造成对手战斗宝可梦身上附有的能量数量×30点伤害。	0
CS5DC-056	CS5DC	056	2	力量利刃	PPC	140		0
CS5DC-057	CS5DC	057	1	精神标枪	PPC	190	给对手备战区的1只「宝可梦V」，也造成60点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS5DC-057	CS5DC	057	2	星耀战力	P	60×	造成双方战斗宝可梦身上附有的能量数量×60点伤害。[对战中，己方的VSTAR力量只能使用1次。]	1
CS5DC-058	CS5DC	058	1	智慧指引	C		选择自己牌库中任意1张卡牌，加入手牌。并重洗牌库。	0
CS5DC-058	CS5DC	058	2	精神射击	P	20		0
CS5DC-060	CS5DC	060	1	复仇爆发	FC	50+	如果自己的备战宝可梦身上放置有伤害指示物的话，则追加造成50点伤害。	0
CS5DC-060	CS5DC	060	2	地球上投	FFC	140		0
CS5DC-061	CS5DC	061	1	回转抽取	C	20	从自己的牌库上方抽取1张卡牌。	0
CS5DC-061	CS5DC	061	2	旋风腿	FFC	100		0
CS5DC-062	CS5DC	062	1	冲撞	C	20		0
CS5DC-063	CS5DC	063	1	自我再生	C		选择附着于这只宝可梦身上的1个能量，放于弃牌区。将这只宝可梦的HP，全部回复。	0
CS5DC-063	CS5DC	063	2	地震	FFC	170	给自己的所有备战宝可梦，也各造成20点伤害。[备战宝可梦不计算弱点、抗性。]	0
CS5DC-064	CS5DC	064	1	掷泥	FC	30		0
CS5DC-064	CS5DC	064	2	滚动冲撞	FCCC	90		0
CS5DC-065	CS5DC	065	1	咬住	FCC	80		0
