#flt1
CBB4C-0802	120	1	G	4	0	G,GCC	20,50	1
CBB4C-0803	120	1	G	4	0	G,GCC	20,50	1
CBB4C-0804	120	1	G	4	0	G,GCC	20,50	1
CBB4C-0805	120	1	G	4	0	G,GCC	20,50	1
CBB4C-0806	120	1	G	4	0	G,GCC	20,50	1
CBB4C-0807	120	1	G	4	0	G,GCC	20,50	1
CBB4C-0901	140	2	R	1	a0005	RRC	200	1
CBB4C-0902	140	2	R	1	a0005	RRC	200	1
CBB4C-0903	140	2	R	1	a0005	RRC	200	1
CBB4C-0904	140	2	R	1	a0005	RRC	200	1
CBB4C-0905	140	2	R	1	a0005	RRC	200	1
CBB4C-0906	140	2	R	1	a0005	RRC	200	1
CBB4C-0907	140	2	R	1	a0005	RRC	200	1
CBB4C-1001	70	0	C	1	4	C,C	,20	1
CBB4C-1002	70	0	C	1	4	C,C	,20	1
CBB4C-1003	70	0	C	1	4	C,C	,20	1
CBB4C-1004	70	0	C	1	4	C,C	,20	1
CBB4C-1005	70	0	C	1	4	C,C	,20	1
CBB4C-1006	70	0	C	1	4	C,C	,20	1
CBB4C-1007	70	0	C	1	4	C,C	,20	1
CBB4C-1101	140	1	F	3	8000	CCC,FCCC	80+,120	1
CBB4C-1102	140	1	F	3	8000	CCC,FCCC	80+,120	1
CBB4C-1103	140	1	F	3	8000	CCC,FCCC	80+,120	1
CBB4C-1104	140	1	F	3	8000	CCC,FCCC	80+,120	1
CBB4C-1105	140	1	F	3	8000	CCC,FCCC	80+,120	1
CBB4C-1106	140	1	F	3	8000	CCC,FCCC	80+,120	1
CBB4C-1107	140	1	F	3	8000	CCC,FCCC	80+,120	1
CBB4C-1201	90	1	W	1	80201	WC	60	1
CBB4C-1202	90	1	W	1	80201	WC	60	1
CBB4C-1203	90	1	W	1	80201	WC	60	1
CBB4C-1204	90	1	W	1	80201	WC	60	1
CBB4C-1205	90	1	W	1	80201	WC	60	1
CBB4C-1206	90	1	W	1	80201	WC	60	1
CBB4C-1207	90	1	W	1	80201	WC	60	1
CBB4C-1301	70	0	W	1	20004	C,W	,20×	1
CBB4C-1302	70	0	W	1	20004	C,W	,20×	1
CBB4C-1303	70	0	W	1	20004	C,W	,20×	1
CBB4C-1304	70	0	W	1	20004	C,W	,20×	1
CBB4C-1305	70	0	W	1	20004	C,W	,20×	1
CBB4C-1306	70	0	W	1	20004	C,W	,20×	1
CBB4C-1307	70	0	W	1	20004	C,W	,20×	1
CBB4C-1401	130	1	F	2	0	C,FFC	20,180	1
CBB4C-1402	130	1	F	2	0	C,FFC	20,180	1
CBB4C-1403	130	1	F	2	0	C,FFC	20,180	1
CBB4C-1404	130	1	F	2	0	C,FFC	20,180	1
CBB4C-1405	130	1	F	2	0	C,FFC	20,180	1
CBB4C-1406	130	1	F	2	0	C,FFC	20,180	1
CBB4C-1407	130	1	F	2	0	C,FFC	20,180	1
CBB4C-1501	70	0	C	1	28004	C,CC	10,	1
CBB4C-1502	70	0	C	1	28004	C,CC	10,	1
CBB4C-1503	70	0	C	1	28004	C,CC	10,	1
CBB4C-1504	70	0	C	1	28004	C,CC	10,	1
CBB4C-1505	70	0	C	1	28004	C,CC	10,	1
CBB4C-1506	70	0	C	1	28004	C,CC	10,	1
CBB4C-1507	70	0	C	1	28004	C,CC	10,	1
CBB4C-1601	110	1	C	1	0	C,CC	30,70×	1
CBB4C-1602	110	1	C	1	0	C,CC	30,70×	1
CBB4C-1603	110	1	C	1	0	C,CC	30,70×	1
CBB4C-1604	110	1	C	1	0	C,CC	30,70×	1
CBB4C-1605	110	1	C	1	0	C,CC	30,70×	1
CBB4C-1606	110	1	C	1	0	C,CC	30,70×	1
CBB4C-1607	110	1	C	1	0	C,CC	30,70×	1
CBB4C-1701	70	0	G	1	20004	C,GCC	10,40	1
CBB4C-1702	70	0	G	1	20004	C,GCC	10,40	1
CBB4C-1703	70	0	G	1	20004	C,GCC	10,40	1
CBB4C-1704	70	0	G	1	20004	C,GCC	10,40	1
CBB4C-1705	70	0	G	1	20004	C,GCC	10,40	1
CBB4C-1706	70	0	G	1	20004	C,GCC	10,40	1
CBB4C-1707	70	0	G	1	20004	C,GCC	10,40	1
CBB4C-1801	130	1	G	2	90005	GCC	110	1
CBB4C-1802	130	1	G	2	90005	GCC	110	1
CBB4C-1803	130	1	G	2	90005	GCC	110	1
CBB4C-1804	130	1	G	2	90005	GCC	110	1
CBB4C-1805	130	1	G	2	90005	GCC	110	1
CBB4C-1806	130	1	G	2	90005	GCC	110	1
CBB4C-1807	130	1	G	2	90005	GCC	110	1
CBB4C-1901	100	1	L	1	0	L	70	1
CBB4C-1902	100	1	L	1	0	L	70	1
CBB4C-1903	100	1	L	1	0	L	70	1
CBB4C-1904	100	1	L	1	0	L	70	1
CBB4C-1905	100	1	L	1	0	L	70	1
CBB4C-1906	100	1	L	1	0	L	70	1
CBB4C-1907	100	1	L	1	0	L	70	1
CBB4C-2001	70	0	R	2	2010	R	10	1
CBB4C-2002	70	0	R	2	2010	R	10	1
CBB4C-2003	70	0	R	2	2010	R	10	1
CBB4C-2004	70	0	R	2	2010	R	10	1
CBB4C-2005	70	0	R	2	2010	R	10	1
CBB4C-2006	70	0	R	2	2010	R	10	1
CBB4C-2007	70	0	R	2	2010	R	10	1
CBB4C-2101	100	1	L	2	0	LL	60	1
CBB4C-2102	100	1	L	2	0	LL	60	1
CBB4C-2103	100	1	L	2	0	LL	60	1
CBB4C-2104	100	1	L	2	0	LL	60	1
CBB4C-2105	100	1	L	2	0	LL	60	1
CBB4C-2106	100	1	L	2	0	LL	60	1
CBB4C-2107	100	1	L	2	0	LL	60	1
CBB4C-2201	30	0	P	1	8	C	10	1
CBB4C-2202	30	0	P	1	8	C	10	1
CBB4C-2203	30	0	P	1	8	C	10	1
CBB4C-2204	30	0	P	1	8	C	10	1
CBB4C-2205	30	0	P	1	8	C	10	1
CBB4C-2206	30	0	P	1	8	C	10	1
CBB4C-2207	30	0	P	1	8	C	10	1
CBB4C-2301	150	1	F	3	20000	F,FCC	,140	1
CBB4C-2302	150	1	F	3	20000	F,FCC	,140	1
CBB4C-2303	150	1	F	3	20000	F,FCC	,140	1
CBB4C-2304	150	1	F	3	20000	F,FCC	,140	1
CBB4C-2305	150	1	F	3	20000	F,FCC	,140	1
CBB4C-2306	150	1	F	3	20000	F,FCC	,140	1
CBB4C-2307	150	1	F	3	20000	F,FCC	,140	1
CBB4C-2401	80	0	M	3	0	MM	50	1
CBB4C-2402	80	0	M	3	0	MM	50	1
CBB4C-2403	80	0	M	3	0	MM	50	1
CBB4C-2404	80	0	M	3	0	MM	50	1
CBB4C-2405	80	0	M	3	0	MM	50	1
CBB4C-2406	80	0	M	3	0	MM	50	1
CBB4C-2407	80	0	M	3	0	MM	50	1
CBB4C-2501	110	0	W	1	20000	W,CCC	20,	1
CBB4C-2502	110	0	W	1	20000	W,CCC	20,	1
CBB4C-2503	110	0	W	1	20000	W,CCC	20,	1
CBB4C-2504	110	0	W	1	20000	W,CCC	20,	1
CBB4C-2505	110	0	W	1	20000	W,CCC	20,	1
CBB4C-2506	110	0	W	1	20000	W,CCC	20,	1
CBB4C-2507	110	0	W	1	20000	W,CCC	20,	1
CBB4C-2601	50	0	W	2	10	W	10	1
CBB4C-2602	50	0	W	2	10	W	10	1
CBB4C-2603	50	0	W	2	10	W	10	1
CBB4C-2604	50	0	W	2	10	W	10	1
CBB4C-2605	50	0	W	2	10	W	10	1
CBB4C-2606	50	0	W	2	10	W	10	1
CBB4C-2607	50	0	W	2	10	W	10	1
CBB4C-2701	120	0	P	1	0	C,PCC	30,80+	1
CBB4C-2702	120	0	P	1	0	C,PCC	30,80+	1
CBB4C-2703	120	0	P	1	0	C,PCC	30,80+	1
CBB4C-2704	120	0	P	1	0	C,PCC	30,80+	1
CBB4C-2705	120	0	P	1	0	C,PCC	30,80+	1
CBB4C-2706	120	0	P	1	0	C,PCC	30,80+	1
CBB4C-2707	120	0	P	1	0	C,PCC	30,80+	1
CBB4C-2801	90	0	P	1	80201	CCC	90	1
CBB4C-2802	90	0	P	1	80201	CCC	90	1
CBB4C-2803	90	0	P	1	80201	CCC	90	1
CBB4C-2804	90	0	P	1	80201	CCC	90	1
CBB4C-2805	90	0	P	1	80201	CCC	90	1
CBB4C-2806	90	0	P	1	80201	CCC	90	1
CBB4C-2807	90	0	P	1	80201	CCC	90	1
CBB5C-0101	70	0	L	1	0	LLL	100	1
CBB5C-0102	70	0	L	1	0	LLL	100	1
CBB5C-0103	70	0	L	1	0	LLL	100	1
CBB5C-0104	70	0	L	1	0	LLL	100	1
CBB5C-0105	70	0	L	1	0	LLL	100	1
CBB5C-0106	70	0	L	1	0	LLL	100	1
CBB5C-0107	70	0	L	1	0	LLL	100	1
CBB5C-0201	80	0	F	2	30000	0,FC	,40	1
CBB5C-0202	80	0	F	2	30000	0,FC	,40	1
CBB5C-0203	80	0	F	2	30000	0,FC	,40	1
CBB5C-0204	80	0	F	2	30000	0,FC	,40	1
CBB5C-0205	80	0	F	2	30000	0,FC	,40	1
CBB5C-0206	80	0	F	2	30000	0,FC	,40	1
CBB5C-0207	80	0	F	2	30000	0,FC	,40	1
CBB5C-0301	100	1	L	1	a0005	LC	40	1
CBB5C-0302	100	1	L	1	a0005	LC	40	1
CBB5C-0303	100	1	L	1	a0005	LC	40	1
CBB5C-0304	100	1	L	1	a0005	LC	40	1
CBB5C-0305	100	1	L	1	a0005	LC	40	1
CBB5C-0306	100	1	L	1	a0005	LC	40	1
CBB5C-0307	100	1	L	1	a0005	LC	40	1
CBB5C-0401	120	0	C	2	4	C,CCC	,80	1
CBB5C-0402	120	0	C	2	4	C,CCC	,80	1
CBB5C-0403	120	0	C	2	4	C,CCC	,80	1
CBB5C-0404	120	0	C	2	4	C,CCC	,80	1
CBB5C-0405	120	0	C	2	4	C,CCC	,80	1
CBB5C-0406	120	0	C	2	4	C,CCC	,80	1
CBB5C-0407	120	0	C	2	4	C,CCC	,80	1
CBB5C-0501	60	0	W	1	8	W,CC	,20	1
CBB5C-0502	60	0	W	1	8	W,CC	,20	1
CBB5C-0503	60	0	W	1	8	W,CC	,20	1
CBB5C-0504	60	0	W	1	8	W,CC	,20	1
CBB5C-0505	60	0	W	1	8	W,CC	,20	1
CBB5C-0506	60	0	W	1	8	W,CC	,20	1
CBB5C-0507	60	0	W	1	8	W,CC	,20	1
CBB5C-0601	100	1	G	1	8	G,GC	60×,50	1
CBB5C-0602	100	1	G	1	8	G,GC	60×,50	1
CBB5C-0603	100	1	G	1	8	G,GC	60×,50	1
CBB5C-0604	100	1	G	1	8	G,GC	60×,50	1
CBB5C-0605	100	1	G	1	8	G,GC	60×,50	1
CBB5C-0606	100	1	G	1	8	G,GC	60×,50	1
CBB5C-0607	100	1	G	1	8	G,GC	60×,50	1
CBB5C-0701	110	0	M	1	0	MC	50	1
CBB5C-0702	110	0	M	1	0	MC	50	1
CBB5C-0703	110	0	M	1	0	MC	50	1
CBB5C-0704	110	0	M	1	0	MC	50	1
CBB5C-0705	110	0	M	1	0	MC	50	1
CBB5C-0706	110	0	M	1	0	MC	50	1
CBB5C-0707	110	0	M	1	0	MC	50	1
CBB5C-0801	120	1	R	2	0	CC,RCC	50,100	1
CBB5C-0802	120	1	R	2	0	CC,RCC	50,100	1
CBB5C-0803	120	1	R	2	0	CC,RCC	50,100	1
CBB5C-0804	120	1	R	2	0	CC,RCC	50,100	1
CBB5C-0805	120	1	R	2	0	CC,RCC	50,100	1
CBB5C-0806	120	1	R	2	0	CC,RCC	50,100	1
CBB5C-0807	120	1	R	2	0	CC,RCC	50,100	1
CBB5C-0901	80	0	F	2	0	F	20	1
CBB5C-0902	80	0	F	2	0	F	20	1
CBB5C-0903	80	0	F	2	0	F	20	1
CBB5C-0904	80	0	F	2	0	F	20	1
CBB5C-0905	80	0	F	2	0	F	20	1
CBB5C-0906	80	0	F	2	0	F	20	1
CBB5C-0907	80	0	F	2	0	F	20	1
CBB5C-1001	90	1	F	1	0	C,FC	,50	1
CBB5C-1002	90	1	F	1	0	C,FC	,50	1
CBB5C-1003	90	1	F	1	0	C,FC	,50	1
CBB5C-1004	90	1	F	1	0	C,FC	,50	1
CBB5C-1005	90	1	F	1	0	C,FC	,50	1
CBB5C-1006	90	1	F	1	0	C,FC	,50	1
CBB5C-1007	90	1	F	1	0	C,FC	,50	1
CBB5C-1101	70	0	P	1	4	P,CC	20,	1
CBB5C-1102	70	0	P	1	4	P,CC	20,	1
CBB5C-1103	70	0	P	1	4	P,CC	20,	1
CBB5C-1104	70	0	P	1	4	P,CC	20,	1
CBB5C-1105	70	0	P	1	4	P,CC	20,	1
CBB5C-1106	70	0	P	1	4	P,CC	20,	1
CBB5C-1107	70	0	P	1	4	P,CC	20,	1
CBB5C-1201	70	0	W	2	10	W	10	1
CBB5C-1202	70	0	W	2	10	W	10	1
CBB5C-1203	70	0	W	2	10	W	10	1
CBB5C-1204	70	0	W	2	10	W	10	1
CBB5C-1205	70	0	W	2	10	W	10	1
CBB5C-1206	70	0	W	2	10	W	10	1
CBB5C-1207	70	0	W	2	10	W	10	1
CBB5C-1301	120	0	P	2	0	PC,PPC	,110	1
CBB5C-1302	120	0	P	2	0	PC,PPC	,110	1
CBB5C-1303	120	0	P	2	0	PC,PPC	,110	1
CBB5C-1304	120	0	P	2	0	PC,PPC	,110	1
CBB5C-1305	120	0	P	2	0	PC,PPC	,110	1
CBB5C-1306	120	0	P	2	0	PC,PPC	,110	1
CBB5C-1307	120	0	P	2	0	PC,PPC	,110	1
CBB5C-1401	80	0	F	2	2000	F	40	1
CBB5C-1402	80	0	F	2	2000	F	40	1
CBB5C-1403	80	0	F	2	2000	F	40	1
CBB5C-1404	80	0	F	2	2000	F	40	1
CBB5C-1405	80	0	F	2	2000	F	40	1
CBB5C-1406	80	0	F	2	2000	F	40	1
CBB5C-1407	80	0	F	2	2000	F	40	1
CBB5C-1501	30	0	L	1	4	C		1
CBB5C-1502	30	0	L	1	4	C		1
CBB5C-1503	30	0	L	1	4	C		1
CBB5C-1504	30	0	L	1	4	C		1
CBB5C-1505	30	0	L	1	4	C		1
CBB5C-1506	30	0	L	1	4	C		1
CBB5C-1507	30	0	L	1	4	C		1
CBB5C-1601	110	0	L	2	22014	LC	50	1
CBB5C-1602	110	0	L	2	22014	LC	50	1
CBB5C-1603	110	0	L	2	22014	LC	50	1
CBB5C-1604	110	0	L	2	22014	LC	50	1
CBB5C-1605	110	0	L	2	22014	LC	50	1
CBB5C-1606	110	0	L	2	22014	LC	50	1
CBB5C-1607	110	0	L	2	22014	LC	50	1
CBB5C-1701	130	1	C	1	4	CC,CCC	,120	1
CBB5C-1702	130	1	C	1	4	CC,CCC	,120	1
CBB5C-1703	130	1	C	1	4	CC,CCC	,120	1
CBB5C-1704	130	1	C	1	4	CC,CCC	,120	1
CBB5C-1705	130	1	C	1	4	CC,CCC	,120	1
CBB5C-1706	130	1	C	1	4	CC,CCC	,120	1
CBB5C-1707	130	1	C	1	4	CC,CCC	,120	1
CBB5C-1801	120	2	G	1	4	C,G	,90	1
CBB5C-1802	120	2	G	1	4	C,G	,90	1
CBB5C-1803	120	2	G	1	4	C,G	,90	1
CBB5C-1804	120	2	G	1	4	C,G	,90	1
CBB5C-1805	120	2	G	1	4	C,G	,90	1
CBB5C-1806	120	2	G	1	4	C,G	,90	1
CBB5C-1807	120	2	G	1	4	C,G	,90	1
CBB5C-1901	90	1	R	1	0	R,RCC	30,60	1
CBB5C-1902	90	1	R	1	0	R,RCC	30,60	1
CBB5C-1903	90	1	R	1	0	R,RCC	30,60	1
CBB5C-1904	90	1	R	1	0	R,RCC	30,60	1
CBB5C-1905	90	1	R	1	0	R,RCC	30,60	1
CBB5C-1906	90	1	R	1	0	R,RCC	30,60	1
CBB5C-1907	90	1	R	1	0	R,RCC	30,60	1
CBB5C-2001	40	0	N	1	4	C,GR	,30	1
CBB5C-2002	40	0	N	1	4	C,GR	,30	1
CBB5C-2003	40	0	N	1	4	C,GR	,30	1
CBB5C-2004	40	0	N	1	4	C,GR	,30	1
CBB5C-2005	40	0	N	1	4	C,GR	,30	1
CBB5C-2006	40	0	N	1	4	C,GR	,30	1
CBB5C-2007	40	0	N	1	4	C,GR	,30	1
CBB5C-2101	60	0	P	1	0	P	20	1
CBB5C-2102	60	0	P	1	0	P	20	1
CBB5C-2103	60	0	P	1	0	P	20	1
CBB5C-2104	60	0	P	1	0	P	20	1
CBB5C-2105	60	0	P	1	0	P	20	1
CBB5C-2106	60	0	P	1	0	P	20	1
CBB5C-2107	60	0	P	1	0	P	20	1
CBB5C-2201	90	1	G	1	2008	CC	30+	1
CBB5C-2202	90	1	G	1	2008	CC	30+	1
CBB5C-2203	90	1	G	1	2008	CC	30+	1
CBB5C-2204	90	1	G	1	2008	CC	30+	1
CBB5C-2205	90	1	G	1	2008	CC	30+	1
CBB5C-2206	90	1	G	1	2008	CC	30+	1
CBB5C-2207	90	1	G	1	2008	CC	30+	1
CBB5C-2301	110	1	R	3	2000	RC	30+	1
CBB5C-2302	110	1	R	3	2000	RC	30+	1
CBB5C-2303	110	1	R	3	2000	RC	30+	1
CBB5C-2304	110	1	R	3	2000	RC	30+	1
CBB5C-2305	110	1	R	3	2000	RC	30+	1
CBB5C-2306	110	1	R	3	2000	RC	30+	1
CBB5C-2307	110	1	R	3	2000	RC	30+	1
CBB5C-2401	100	1	W	1	0	W	40	1
CBB5C-2402	100	1	W	1	0	W	40	1
CBB5C-2403	100	1	W	1	0	W	40	1
CBB5C-2404	100	1	W	1	0	W	40	1
CBB5C-2405	100	1	W	1	0	W	40	1
CBB5C-2406	100	1	W	1	0	W	40	1
CBB5C-2407	100	1	W	1	0	W	40	1
CBB5C-2501	140	1	R	2	20000	C,RRC	,160	1
CBB5C-2502	140	1	R	2	20000	C,RRC	,160	1
CBB5C-2503	140	1	R	2	20000	C,RRC	,160	1
CBB5C-2504	140	1	R	2	20000	C,RRC	,160	1
CBB5C-2505	140	1	R	2	20000	C,RRC	,160	1
CBB5C-2506	140	1	R	2	20000	C,RRC	,160	1
CBB5C-2507	140	1	R	2	20000	C,RRC	,160	1
CBB5C-2601	60	0	L	1	2010	L	10	1
CBB5C-2602	60	0	L	1	2010	L	10	1
CBB5C-2603	60	0	L	1	2010	L	10	1
CBB5C-2604	60	0	L	1	2010	L	10	1
CBB5C-2605	60	0	L	1	2010	L	10	1
CBB5C-2606	60	0	L	1	2010	L	10	1
CBB5C-2607	60	0	L	1	2010	L	10	1
CBB5C-2701	180	1	W	3	80001	WCCC	150	1
CBB5C-2702	180	1	W	3	80001	WCCC	150	1
CBB5C-2703	180	1	W	3	80001	WCCC	150	1
CBB5C-2704	180	1	W	3	80001	WCCC	150	1
CBB5C-2705	180	1	W	3	80001	WCCC	150	1
CBB5C-2706	180	1	W	3	80001	WCCC	150	1
CBB5C-2707	180	1	W	3	80001	WCCC	150	1
CBB5C-2801	70	0	N	1	80005	RW	50	1
CBB5C-2802	70	0	N	1	80005	RW	50	1
CBB5C-2803	70	0	N	1	80005	RW	50	1
CBB5C-2804	70	0	N	1	80005	RW	50	1
CBB5C-2805	70	0	N	1	80005	RW	50	1
CBB5C-2806	70	0	N	1	80005	RW	50	1
CBB5C-2807	70	0	N	1	80005	RW	50	1
CS0LC-001	200	0	L	1	0	LLC	200	1
CS0LC-003	200	0	C	1	0	C,CCC	30,80+	1
CS4.1C-001	60	0	W	1	0	W	20	1
CS4.1C-003	110	0	C	4	0	CC	30	1
CS4DaC-025	70	0	G	1	0	C	10	1
CS4DaC-045	220	0	G	2	0	G,GGC	30,120+	1
CS4DaC-056	230	0	R	3	80007	RC	20+	1
CS4DaC-058	120	0	R	2	2000	CC,RCC	30+,90	1
CS4DaC-063	210	0	R	1	4	R,RCC	20,90+	1
CS4DaC-080	220	0	W	3	2004	W,WWC	,200	1
CS4DaC-081	330	2	W	3	4	W,WWC	,240	1
CS4DaC-085	60	0	W	1	2000	C	10×	1
CS4DaC-129	190	0	L	1	20000	LLC	100+	1
CS4DaC-137	200	0	L	1	80007	LC	20+	1
CS4DaC-167	90	1	P	0	0	P,P	10+,60	1
CS4DaC-170	130	0	P	2	8	P,PPC	20,110	1
CS4DaC-174	210	0	P	2	200	CC,PPC	30+,190	1
CS4DaC-218	100	0	F	1	6	C,FFC	20,100	1
CS4DaC-222	60	0	F	1	2000	F	10+	1
CS4DaC-223	90	1	F	1	0	F	30	1
CS4DaC-224	150	2	F	1	0	F,FC	50×,110	1
CS4DaC-271	60	0	D	1	2000	CC	30	1
CS4DaC-272	100	1	D	1	a0007	CC	60	1
CS4DaC-286	60	0	D	1	4	D,CC	,30	1
CS4DaC-287	90	1	D	1	0	D,DC	30,50	1
CS4DaC-288	160	2	D	2	0	D,DC	,110	1
CS4DaC-290	190	0	D	1	0	CC,DDC	30,120+	1
CS4DaC-299	230	0	M	4	200	MCC,MCCCC	90,150+	1
CS4DaC-300	330	2	M	4	20000	MCC,MMCCC	150,270	1
CS4DaC-305	120	1	M	2	80001	MCC	90	1
CS4DaC-313	220	0	M	2	a0003	MCC	120+	1
CS4DaC-317	60	0	N	1	2004	C		1
CS4DaC-318	100	1	N	2	0	C,FM	30,60	1
CS4DaC-319	170	2	N	2	0	C,FM	60,160	1
CS4DaC-357	70	0	C	1	20004	C,C	,30+	1
CS4DaC-359	210	0	C	2	20006	C,CCC	20,160	1
CS4DaC-418	190	0	L	1	20000	LLC	100+	1
CS4DaC-419	210	0	P	2	200	CC,PPC	30+,190	1
CS4DaC-420	220	0	M	2	a0003	MCC	120+	1
CS5.1C-013	210	0	G	1	8	C,GCC	,120	1
CS5.1C-015	220	0	F	2	0	FC,FFC	20+,130	1
CS5.5C-001	70	0	G	1	8	GC	20	1
CS5.5C-002	120	1	G	2	82011	GC	50+	1
CS5.5C-003	210	0	G	1	20000	0,GC	100×,120	1
CS5.5C-004	60	0	G	1	2000	G	10+	1
CS5.5C-005	90	1	G	1	80009	GC	50	1
CS5.5C-006	200	0	G	1	80009	GGC	200	1
CS5.5C-007	160	0	R	3	80401	RCCCC	250	1
CS5.5C-008	120	0	R	2	80001	RRC	110	1
CS5.5C-009	60	0	R	1	20000	R		1
CS5.5C-010	80	1	R	1	22004	R	20	1
CS5.5C-011	150	2	R	2	a0001	RC	90	1
CS5.5C-012	70	0	W	1	0	W	20	1
CS5.5C-013	90	1	W	2	0	W,CCC	30,50+	1
CS5.5C-014	170	2	W	3	80005	CCCC	90+	1
CS5.5C-015	150	0	W	2	a0201	WWC	170	1
CS5.5C-016	60	0	W	1	2000	W	10	1
CS5.5C-016-1	60	0	W	1	2000	W	10	1
CS5.5C-017	90	1	W	2	2000	CC,WCC	30,50×	1
CS5.5C-018	140	2	W	2	0	CC,WCC	10+,100	1
CS5.5C-019	110	0	W	4	8	WC,WWC	30,60	1
CS5.5C-020	200	1	W	4	80001	WWWC	120+	1
CS5.5C-021	130	0	W	3	4	C,WWC	,100	1
CS5.5C-022	60	0	W	1	2010	W	10	1
CS5.5C-023	90	1	W	1	0	W	30	1
CS5.5C-024	160	2	W	2	a0007	W		1
CS5.5C-025	210	0	L	1	20014	CC,LLC	30,120	1
CS5.5C-026	130	0	L	3	20004	C,LLC	,	1
CS5.5C-027	40	0	P	0	200	P		1
CS5.5C-028	70	1	P	1	200	P		1
CS5.5C-029	120	2	P	2	a0201	P		1
CS5.5C-030	60	0	P	1	2010	P	10	1
CS5.5C-031	90	1	P	1	80209	P		1
CS5.5C-032	60	0	P	1	2010	P	10	1
CS5.5C-033	90	1	P	2	10	P	30	1
CS5.5C-034	160	2	P	3	80025	PCC	120	1
CS5.5C-035	70	0	P	1	10	P,PC	,30	1
CS5.5C-036	180	0	P	1	80035	PC	60	1
CS5.5C-037	110	0	P	1	22004	P,PC	,10+	1
CS5.5C-038	60	0	P	1	6	0,P	,10	1
CS5.5C-039	120	1	P	2	20004	0,P	,	1
CS5.5C-040	80	0	F	2	2000	0,FC	,30	1
CS5.5C-041	130	1	F	2	0	0,FCC	10+,100	1
CS5.5C-042	160	2	F	2	14	W,WCC	60,160	1
CS5.5C-043	70	0	F	2	0	F	20	1
CS5.5C-044	100	1	F	2	0	F,FF	30,50	1
CS5.5C-045	150	2	F	2	80009	FF	100+	1
CS5.5C-046	110	0	F	2	28800	F,FC	20,50	1
CS5.5C-047	130	0	F	3	4	C,FFC	,140	1
CS5.5C-048	90	0	F	1	4	C,FCC	,80	1
CS5.5C-049	220	0	F	2	4	F,FCC	,100	1
CS5.5C-050	270	2	F	2	a0003	FCC	160+	1
CS5.5C-051	130	0	M	3	404	C,MMC	,220-	1
CS5.5C-052	220	0	N	3	4	WM,WMC	60,140	1
CS5.5C-053	270	2	N	3	80009	WMC	200	1
CS5.5C-054	130	0	N	3	80003	GRC	160	1
CS5.5C-055	70	0	C	1	a0001			1
CS5.5C-056	150	0	C	4	a0005	CCCCC	150+	1
CS5.5C-057	210	0	C	2	24	0,CCC	30,130	1
CS5.5C-058	270	2	C	2	a0203	CC	50×	1
CS5.5C-067	210	0	G	1	20000	0,GC	100×,120	1
CS5.5C-068	200	0	G	1	80009	GGC	200	1
CS5.5C-069	210	0	L	1	20014	CC,LLC	30,120	1
CS5.5C-070	180	0	P	1	80035	PC	60	1
CS5.5C-071	220	0	F	2	4	F,FCC	,100	1
CS5.5C-072	220	0	N	3	4	WM,WMC	60,140	1
CS5.5C-073	210	0	C	2	24	0,CCC	30,130	1
CS5.5C-077	270	2	C	2	a0203	CC	50×	1
CS5.5C-081	270	2	F	2	a0003	FCC	160+	1
CS5.5C-082	270	2	N	3	80009	WMC	200	1
CS5.5C-083	270	2	C	2	a0203	CC	50×	1
CS5.5C-087	270	2	C	2	a0203	CC	50×	1
CS5DC-001	50	0	G	1	0	C,GC	10,20	1
CS5DC-002	140	1	G	3	8	GCC,GCCC	70,130	1
CS5DC-003	90	0	G	1	0	C	20	1
CS5DC-004	110	0	G	2	0	GC,GGC	40,120	1
CS5DC-005	60	0	G	1	4	G,GGG	10,	1
CS5DC-006	80	1	G	3	0	G,CC	,20	1
CS5DC-007	140	2	G	1	210	CC,GCC	,110	1
CS5DC-008	70	0	G	1	10	G		1
CS5DC-009	120	1	G	1	10	G,GC	30,60	1
CS5DC-010	210	0	G	2	0	G,GGC	30,180	1
CS5DC-011	260	2	G	2	80005	GGC	180	1
CS5DC-012	70	0	G	1	4	C,G	,30	1
CS5DC-013	70	0	G	1	0	C	10	1
CS5DC-014	60	0	G	1	2000	C	10+	1
CS5DC-015	90	1	G	1	0	C,CCC	30,60	1
CS5DC-018	60	0	R	1	0	R	20	1
CS5DC-019	100	1	R	1	810	R,RC	30,50	1
CS5DC-022	110	0	R	2	20004	RC,RCCC	30,130	1
CS5DC-023	220	0	R	3	10010	RC,RRC	30,90+	1
CS5DC-026	70	0	R	2	10	R		1
CS5DC-027	120	1	R	2	82211	RCC	90	1
CS5DC-028	60	0	W	1	2000	C	10×	1
CS5DC-029	130	0	W	2	10	WWC	110	1
CS5DC-030	70	0	W	2	0	C,WCC	10,50	1
CS5DC-031	130	1	W	3	20004	C,WCC	30,150	1
CS5DC-032	60	0	W	1	2000	WC	20	1
CS5DC-033	110	1	W	1	20004	W,WC	,60	1
CS5DC-034	70	0	W	2	0	C,CCC	10,30	1
CS5DC-035	80	0	W	3	0	W,WWC	10,60	1
CS5DC-036	140	1	W	4	0	WC,WWC	50,160	1
CS5DC-037	210	0	W	2	4	W,WWC	30,130	1
CS5DC-038	260	2	W	2	800	WWC,WWC	180,220	1
CS5DC-039	110	0	W	1	0	C,WC	20,10+	1
CS5DC-047	210	0	L	1	0	LC,LLC	50,190	1
CS5DC-048	270	2	L	0	30004	LLC,LLLC	190,	1
