#srch1
11914	赤松 支援者卡 h 从自己的牌库选择最多2张各不同属性的基本能量卡 在给对手看过后 其中1张加入手牌 剩余的能量卡附于自己的宝可梦身上 并且重洗牌库
12021	赤松 支援者卡 h 从自己的牌库选择最多2张各不同属性的基本能量卡 在给对手看过后 其中1张加入手牌 剩余的能量卡附于自己的宝可梦身上 并且重洗牌库
12053	赤松 支援者卡 h 从自己的牌库选择最多2张各不同属性的基本能量卡 在给对手看过后 其中1张加入手牌 剩余的能量卡附于自己的宝可梦身上 并且重洗牌库
12584	赤松 支援者卡 h 从自己的牌库选择最多2张各不同属性的基本能量卡 在给对手看过后 其中1张加入手牌 剩余的能量卡附于自己的宝可梦身上 并且重洗牌库
12840	赤松 支援者卡 h 从自己的牌库选择最多2张各不同属性的基本能量卡 在给对手看过后 其中1张加入手牌 剩余的能量卡附于自己的宝可梦身上 并且重洗牌库
12972	赤松 支援者卡 h 从自己的牌库选择最多2张各不同属性的基本能量卡 在给对手看过后 其中1张加入手牌 剩余的能量卡附于自己的宝可梦身上 并且重洗牌库
11987	冲浪手 支援者卡 h 将自己的战斗宝可梦与备战宝可梦互换 然后 从牌库抽卡直到自己的手牌满5张为止
12345	冲浪手 支援者卡 h 将自己的战斗宝可梦与备战宝可梦互换 然后 从牌库抽卡直到自己的手牌满5张为止
1278	大姐姐 支援者卡 d 这张卡可在先攻玩家的最初回合使用 从自己的牌库抽出2张卡
1856	大姐姐 支援者卡 d 这张卡可在先攻玩家的最初回合使用 从自己的牌库抽出2张卡
4498	大木博士的准备 支援者卡 c 从自己的牌库抽出最多3张不同属性的 基础 宝可梦放置于备战区 并且重洗牌库
5736	大吾的决断 支援者卡 b 若使用了这张卡 则自己的回合结束 从自己的牌库中抽出最多3张任意卡加入手牌 并且重洗牌库
5919	大吾的决断 支援者卡 b 若使用了这张卡 则自己的回合结束 从自己的牌库中抽出最多3张任意卡加入手牌 并且重洗牌库
584	丹帝 支援者卡 d 在这个回合 自己的宝可梦使用的招式 对对手的战斗宝可梦造成的伤害 +30 点
2261	丹帝 支援者卡 d 在这个回合 自己的宝可梦使用的招式 对对手的战斗宝可梦造成的伤害 +30 点
6082	丹帝 支援者卡 d 在这个回合 自己的宝可梦使用的招式 对对手的战斗宝可梦造成的伤害 +30 点
6305	丹帝 支援者卡 d 在这个回合 自己的宝可梦使用的招式 对对手的战斗宝可梦造成的伤害 +30 点
7697	丹帝 支援者卡 d 在这个回合 自己的宝可梦使用的招式 对对手的战斗宝可梦造成的伤害 +30 点
11381	丹瑜 支援者卡 h 这张卡可在先攻玩家的最初回合使用 将自己的手牌全部丢弃 从牌库抽出5张卡
11444	丹瑜 支援者卡 h 这张卡可在先攻玩家的最初回合使用 将自己的手牌全部丢弃 从牌库抽出5张卡
11451	丹瑜 支援者卡 h 这张卡可在先攻玩家的最初回合使用 将自己的手牌全部丢弃 从牌库抽出5张卡
11726	丹瑜 支援者卡 h 这张卡可在先攻玩家的最初回合使用 将自己的手牌全部丢弃 从牌库抽出5张卡
12056	丹瑜 支援者卡 h 这张卡可在先攻玩家的最初回合使用 将自己的手牌全部丢弃 从牌库抽出5张卡
12591	丹瑜 支援者卡 h 这张卡可在先攻玩家的最初回合使用 将自己的手牌全部丢弃 从牌库抽出5张卡
12979	丹瑜 支援者卡 h 这张卡可在先攻玩家的最初回合使用 将自己的手牌全部丢弃 从牌库抽出5张卡
5173	地底探险队 支援者卡 b 从自己的牌库下方抽出4张并查看 将其中的2张卡加入手牌 将剩余卡以任意顺序排列 放回牌库下方
4666	登山男 支援者卡 a 从自己或者对手的牌库上方查看5张 选择其中任意1张卡 将剩余卡放回牌库并重洗 并将所选的卡放回牌库上方
1702	邓培 支援者卡 d 从自己的牌库抽出2张卡 与对手玩家猜拳 若己方获胜 则再抽出2张卡
2929	邓培 支援者卡 d 从自己的牌库抽出2张卡 与对手玩家猜拳 若己方获胜 则再抽出2张卡
3307	电次 支援者卡 b 从自己的牌库抽出物品卡与 雷 能量卡各1张 在给对手看过后加入手牌 并且重洗牌库
5738	电次 支援者卡 b 从自己的牌库抽出物品卡与 雷 能量卡各1张 在给对手看过后加入手牌 并且重洗牌库
5921	电次 支援者卡 b 从自己的牌库抽出物品卡与 雷 能量卡各1张 在给对手看过后加入手牌 并且重洗牌库
5920	电视记者 支援者卡 b 从自己的牌库抽出3张 然后 从自己的手牌抽出1张丢到弃牌区
5737	钓鱼者 支援者卡 b 从自己的弃牌区抽出4张基本能量卡 在给对手看过后加入手牌
6853	杜娟 支援者卡 f 这张卡只可在对手剩余奖赏卡的张数为3张以下时使用 双方玩家各将手牌全部放回牌库并重洗 然后 从牌库抽卡 自己抽出6张 对手抽出2张
8112	杜娟 支援者卡 f 这张卡只可在对手剩余奖赏卡的张数为3张以下时使用 双方玩家各将手牌全部放回牌库并重洗 然后 从牌库抽卡 自己抽出6张 对手抽出2张
8284	杜娟 支援者卡 f 这张卡只可在对手剩余奖赏卡的张数为3张以下时使用 双方玩家各将手牌全部放回牌库并重洗 然后 从牌库抽卡 自己抽出6张 对手抽出2张
8582	杜娟 支援者卡 f 这张卡只可在对手剩余奖赏卡的张数为3张以下时使用 双方玩家各将手牌全部放回牌库并重洗 然后 从牌库抽卡 自己抽出6张 对手抽出2张
11986	杜若 支援者卡 h 查看自己的牌库上方7张卡 从其中选择宝可梦卡与训练家卡各1张 在给对手看过后加入手牌 将剩余卡放回牌库并重洗
12344	杜若 支援者卡 h 查看自己的牌库上方7张卡 从其中选择宝可梦卡与训练家卡各1张 在给对手看过后加入手牌 将剩余卡放回牌库并重洗
12351	杜若 支援者卡 h 查看自己的牌库上方7张卡 从其中选择宝可梦卡与训练家卡各1张 在给对手看过后加入手牌 将剩余卡放回牌库并重洗
12842	杜若 支援者卡 h 查看自己的牌库上方7张卡 从其中选择宝可梦卡与训练家卡各1张 在给对手看过后加入手牌 将剩余卡放回牌库并重洗
5182	渡◇ 支援者卡 b 这张卡只有在上个对手的回合 自己的宝可梦 气绝 了才可使用 从自己的牌库抽出最多2张 龙 宝可梦 放置于备战区 并且重洗牌库
8467	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
8492	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
8517	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
8851	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
9354	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
12261	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
12262	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
12263	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
12264	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
12765	短裤小子 支援者卡 g 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张卡
11988	朵拉塞娜 支援者卡 h 将自己的手牌全部放回牌库并重洗 然后 掷1次硬币 若为正面 则从牌库抽出8张卡 若为反面 则从牌库抽出3张卡
12346	朵拉塞娜 支援者卡 h 将自己的手牌全部放回牌库并重洗 然后 掷1次硬币 若为正面 则从牌库抽出8张卡 若为反面 则从牌库抽出3张卡
12767	朵拉塞娜 支援者卡 h 将自己的手牌全部放回牌库并重洗 然后 掷1次硬币 若为正面 则从牌库抽出8张卡 若为反面 则从牌库抽出3张卡
3118	风露 支援者卡 d 从自己的牌库选择1张训练家卡 在给对手看过后加入手牌 并且重洗牌库
3493	枫与南 支援者卡 b 这张卡可从2种效果中选择1种使用 ◆将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张 ◆将自己的战斗宝可梦与备战宝可梦互换
5176	枫与南 支援者卡 b 这张卡可从2种效果中选择1种使用 ◆将自己的手牌全部放回牌库并重洗 然后 从牌库抽出5张 ◆将自己的战斗宝可梦与备战宝可梦互换
5741	弗拉达利◇ 支援者卡 b 从对手的弃牌区抽出与自己的场上的 火 宝可梦相同数量的任意卡 放置于放逐区
10089	弗图博士的剧本 支援者卡 g 选择1只自己的场上宝可梦 放回手牌 宝可梦以外的卡全部丢弃
11008	弗图博士的剧本 支援者卡 g 选择1只自己的场上宝可梦 放回手牌 宝可梦以外的卡全部丢弃
11589	弗图博士的剧本 支援者卡 g 选择1只自己的场上宝可梦 放回手牌 宝可梦以外的卡全部丢弃
11594	弗图博士的剧本 支援者卡 g 选择1只自己的场上宝可梦 放回手牌 宝可梦以外的卡全部丢弃
12060	弗图博士的剧本 支援者卡 g 选择1只自己的场上宝可梦 放回手牌 宝可梦以外的卡全部丢弃
12596	弗图博士的剧本 支援者卡 g 选择1只自己的场上宝可梦 放回手牌 宝可梦以外的卡全部丢弃
12984	弗图博士的剧本 支援者卡 g 选择1只自己的场上宝可梦 放回手牌 宝可梦以外的卡全部丢弃
2607	芙蓉 支援者卡 e 在这个回合 自己的 宝可梦 vmax 使用招式的伤害 不计算对手的战斗宝可梦身上的附加效果
6077	伽勒尔的伙伴 支援者卡 e 从自己的牌库抽出3张卡
6969	刚石 支援者卡 f 这张卡必须从自己的手牌将2张 钢 能量卡丢弃才可使用 从自己的牌库任意选择最多2张卡加入手牌 并且重洗牌库
8110	刚石 支援者卡 f 这张卡必须从自己的手牌将2张 钢 能量卡丢弃才可使用 从自己的牌库任意选择最多2张卡加入手牌 并且重洗牌库
8282	刚石 支援者卡 f 这张卡必须从自己的手牌将2张 钢 能量卡丢弃才可使用 从自己的牌库任意选择最多2张卡加入手牌 并且重洗牌库
3818	格拉吉欧 支援者卡 a 查看自己的所有反面朝上的奖赏卡的正面 将其中1张与这张 格拉吉欧 互换并加入手牌 然后 将这张 格拉吉欧 与所有剩余奖赏卡全部翻回反面并重洗 当作奖赏卡放置
4821	格拉吉欧 支援者卡 a 查看自己的所有反面朝上的奖赏卡的正面 将其中1张与这张 格拉吉欧 互换并加入手牌 然后 将这张 格拉吉欧 与所有剩余奖赏卡全部翻回反面并重洗 当作奖赏卡放置
7690	工人 支援者卡 f 从自己的牌库抽出3张卡 将场上的竞技场卡丢弃
8176	工人 支援者卡 f 从自己的牌库抽出3张卡 将场上的竞技场卡丢弃
8730	古鲁夏 支援者卡 g 从牌库抽卡直到自己的手牌满5张为止 若自己的场上宝可梦身上1张能量卡都没有附加 则抽卡直到满7张为止
3305	古兹马 支援者卡 a 选择对手的1只备战宝可梦 与战斗宝可梦互换 然后 将自己的战斗宝可梦与备战宝可梦互换
3983	古兹马 支援者卡 a 选择对手的1只备战宝可梦 与战斗宝可梦互换 然后 将自己的战斗宝可梦与备战宝可梦互换
4313	古兹马 支援者卡 a 选择对手的1只备战宝可梦 与战斗宝可梦互换 然后 将自己的战斗宝可梦与备战宝可梦互换
4663	古兹马 支援者卡 a 选择对手的1只备战宝可梦 与战斗宝可梦互换 然后 将自己的战斗宝可梦与备战宝可梦互换
5916	古兹马 支援者卡 a 选择对手的1只备战宝可梦 与战斗宝可梦互换 然后 将自己的战斗宝可梦与备战宝可梦互换
6308	古兹马 支援者卡 a 选择对手的1只备战宝可梦 与战斗宝可梦互换 然后 将自己的战斗宝可梦与备战宝可梦互换
4500	古兹马&哈拉 支援者卡 c 从自己的牌库抽出1张 竞技场 在给对手看过后加入手牌 并且重洗牌库 在使用这张卡时 可额外将自己的2张手牌丢到弃牌区 这个情况下 可将 宝可梦道具 与 特殊能量 各1张加入手牌
3800	怪兽狂 支援者卡 c 从自己的牌库抽出最多3张 撤退 所需的能量为4个的宝可梦 在给对手看过后加入手牌 并且重洗牌库
3984	观光客 支援者卡 b 从牌库抽卡直到自己的手牌满5张为止 若希望 可在从牌库抽卡前 将自己的任意数量的手牌丢到弃牌区
4314	观光客 支援者卡 b 从牌库抽卡直到自己的手牌满5张为止 若希望 可在从牌库抽卡前 将自己的任意数量的手牌丢到弃牌区
4517	观光客 支援者卡 b 从牌库抽卡直到自己的手牌满5张为止 若希望 可在从牌库抽卡前 将自己的任意数量的手牌丢到弃牌区
5733	观光客 支援者卡 b 从牌库抽卡直到自己的手牌满5张为止 若希望 可在从牌库抽卡前 将自己的任意数量的手牌丢到弃牌区
11178	管理员 支援者卡 h 从自己的牌库抽出2张卡 然后 若场上有 居民会馆 则不丢弃这张 管理员 而是放回牌库并重洗
11614	管理员 支援者卡 h 从自己的牌库抽出2张卡 然后 若场上有 居民会馆 则不丢弃这张 管理员 而是放回牌库并重洗
4822	哈拉 支援者卡 a 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出4张 若己方已经使用了gx招式 则改为抽出7张
3804	哈普乌 支援者卡 c 从自己的牌库上方抽出6张并查看 将其中的2张卡加入手牌 将剩余卡丢到弃牌区
3986	哈乌 支援者卡 a 从自己的牌库抽出3张
4316	哈乌 支援者卡 a 从自己的牌库抽出3张
4665	哈乌 支援者卡 a 从自己的牌库抽出3张
11890	海岱 支援者卡 h 选择2张自己的手牌 以任意顺序排列 放回牌库下方 然后 从牌库抽出4张卡 若无法放回2张自己的手牌 则无法使用这张卡
11916	海岱 支援者卡 h 选择2张自己的手牌 以任意顺序排列 放回牌库下方 然后 从牌库抽出4张卡 若无法放回2张自己的手牌 则无法使用这张卡
1588	赫普 支援者卡 d 从自己的牌库抽出3张卡
1709	赫普 支援者卡 d 从自己的牌库抽出3张卡
1866	赫普 支援者卡 d 从自己的牌库抽出3张卡
2034	赫普 支援者卡 d 从自己的牌库抽出3张卡
2264	赫普 支援者卡 d 从自己的牌库抽出3张卡
2454	赫普 支援者卡 d 从自己的牌库抽出3张卡
3097	赫普 支援者卡 d 从自己的牌库抽出3张卡
6148	赫普 支援者卡 d 从自己的牌库抽出3张卡
7700	赫普 支援者卡 d 从自己的牌库抽出3张卡
8145	赫普 支援者卡 d 从自己的牌库抽出3张卡
6245	黑连的关心 支援者卡 f 选择1只自己的身上放置有伤害指示物的 无 宝可梦 将那只宝可梦与附加的卡 全部放回手牌
8111	黑连的关心 支援者卡 f 选择1只自己的身上放置有伤害指示物的 无 宝可梦 将那只宝可梦与附加的卡 全部放回手牌
8283	黑连的关心 支援者卡 f 选择1只自己的身上放置有伤害指示物的 无 宝可梦 将那只宝可梦与附加的卡 全部放回手牌
95	花月 支援者卡 e 查看对手的手牌 从其中选择最多2张 宝可梦道具 竞技场 特殊能量 卡 将其丢弃
4826	皇家蒙面人 支援者卡 a 从自己的手牌抽出1张基本能量卡 附于自己的 草 或者 火 或者 水 属性的 2阶进化 宝可梦身上
8655	凰檗 支援者卡 g 选择1张自己的手牌 放回牌库下方 然后 从牌库抽卡直到自己的手牌满5张为止 若自己的手牌只有这1张 则无法使用这张卡
9349	凰檗 支援者卡 g 选择1张自己的手牌 放回牌库下方 然后 从牌库抽卡直到自己的手牌满5张为止 若自己的手牌只有这1张 则无法使用这张卡
7108	火夏 支援者卡 f 从自己的牌库选择最多3张进化宝可梦卡 拥有规则的宝可梦 除外 在给对手看过后加入手牌 并且重洗牌库
5924	伙星 支援者卡 b 从自己的牌库抽出2张 然后 在不看正面的情况下 从对手的手牌抽出1张丢到弃牌区
4503	霍米加 支援者卡 c 从自己的手牌抽出最多2张宝可梦 宝可梦gx・ex 除外 丢到弃牌区 从自己的牌库抽出其张数×3张
8366	吉尼亚 支援者卡 g 从自己的牌库选择最多2张进化宝可梦卡 在给对手看过后加入手牌 并且重洗牌库
8465	吉尼亚 支援者卡 g 从自己的牌库选择最多2张进化宝可梦卡 在给对手看过后加入手牌 并且重洗牌库
9351	吉尼亚 支援者卡 g 从自己的牌库选择最多2张进化宝可梦卡 在给对手看过后加入手牌 并且重洗牌库
5742	吉宪 支援者卡 b 这张卡只有在将自己的手牌抽出2张 水 能量卡丢到弃牌区才可使用 从自己的牌库抽出最多2张任意卡加入手牌 并且重洗牌库
5925	吉宪 支援者卡 b 这张卡只有在将自己的手牌抽出2张 水 能量卡丢到弃牌区才可使用 从自己的牌库抽出最多2张任意卡加入手牌 并且重洗牌库
1003	嘉德丽雅 支援者卡 e 选择任意数量的自己的手牌 以任意顺序排列 放回牌库下方 然后 从牌库抽出与放回的张数相同数量的卡
2024	嘉德丽雅 支援者卡 e 选择任意数量的自己的手牌 以任意顺序排列 放回牌库下方 然后 从牌库抽出与放回的张数相同数量的卡
3471	教练训练家 支援者卡 c 从自己的牌库抽出2张 若自己的战斗宝可梦为 tag team 则再抽出2张
5169	究极调查队 支援者卡 b 从自己的手牌抽出最多2张 究极异兽 丢到弃牌区 从自己的牌库抽出其张数×3张
3284	究极森林的神纸使 支援者卡 c 在这个回合 自己的 究极异兽 使用招式的伤害 不计算对手的战斗宝可梦身上的附加效果
3807	菊老大 支援者卡 c 从自己的牌库上方抽出7张丢到弃牌区 将其中的所有物品卡给对手看过后加入手牌
1004	菊子 支援者卡 e 选择最多3个自己的战斗宝可梦身上放置的伤害指示物 改放于对手的战斗宝可梦身上
6756	菊子 支援者卡 e 选择最多3个自己的战斗宝可梦身上放置的伤害指示物 改放于对手的战斗宝可梦身上
5732	卡露妮 支援者卡 b 这张卡只有在上个对手的回合 自己的 妖 宝可梦 气绝 了才可使用 从自己的弃牌区抽出2张任意卡 在给对手看过后加入手牌
3492	卡奇 支援者卡 a 若使用了这张卡 则自己的回合结束 从自己的牌库抽出最多4张 火 能量卡 附于自己的1只宝可梦身上 并且重洗牌库
4662	卡奇 支援者卡 a 若使用了这张卡 则自己的回合结束 从自己的牌库抽出最多4张 火 能量卡 附于自己的1只宝可梦身上 并且重洗牌库
4977	卡奇 支援者卡 a 若使用了这张卡 则自己的回合结束 从自己的牌库抽出最多4张 火 能量卡 附于自己的1只宝可梦身上 并且重洗牌库
5914	卡奇 支援者卡 a 若使用了这张卡 则自己的回合结束 从自己的牌库抽出最多4张 火 能量卡 附于自己的1只宝可梦身上 并且重洗牌库
1279	卡芜 支援者卡 d 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出4张卡 若自己的场上宝可梦只有战斗宝可梦 则改为抽出8张卡
1699	卡芜 支援者卡 d 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出4张卡 若自己的场上宝可梦只有战斗宝可梦 则改为抽出8张卡
1858	卡芜 支援者卡 d 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出4张卡 若自己的场上宝可梦只有战斗宝可梦 则改为抽出8张卡
2025	卡芜 支援者卡 d 将自己的手牌全部放回牌库并重洗 然后 从牌库抽出4张卡 若自己的场上宝可梦只有战斗宝可梦 则改为抽出8张卡
5915	卡希丽 支援者卡 b 从自己的牌库抽出2张 然后 掷1次硬币若为正面 则这张 卡希丽 不会丢到弃牌区 而是放回手牌
7258	坎迪拉 支援者卡 f 从自己的牌库抽出2张卡 然后 掷1次硬币若为正面 则从自己的弃牌区选择1张 火 能量卡 附于备战宝可梦身上
796	可尔妮的气势 支援者卡 e 从牌库抽卡直到自己的手牌满6张为止
1859	可尔妮的气势 支援者卡 e 从牌库抽卡直到自己的手牌满6张为止
2027	可尔妮的气势 支援者卡 e 从牌库抽卡直到自己的手牌满6张为止
2446	可尔妮的气势 支援者卡 e 从牌库抽卡直到自己的手牌满6张为止
6080	可尔妮的气势 支援者卡 e 从牌库抽卡直到自己的手牌满6张为止
6274	可尔妮的气势 支援者卡 e 从牌库抽卡直到自己的手牌满6张为止
6760	可尔妮的气势 支援者卡 e 从牌库抽卡直到自己的手牌满6张为止
13089	可怕的哥哥 支援者卡 i 选择1只对手的宝可梦 将那只宝可梦身上附加的 宝可梦道具 卡与 特殊能量 卡各丢弃1张
13191	可怕的哥哥 支援者卡 i 选择1只对手的宝可梦 将那只宝可梦身上附加的 宝可梦道具 卡与 特殊能量 卡各丢弃1张
657	克拉拉 支援者卡 e 从自己的弃牌区选择最多2张宝可梦卡与最多2张基本能量卡 在给对手看过后加入手牌 可只选择宝可梦卡或者只选择基本能量卡
2026	克拉拉 支援者卡 e 从自己的弃牌区选择最多2张宝可梦卡与最多2张基本能量卡 在给对手看过后加入手牌 可只选择宝可梦卡或者只选择基本能量卡
6079	克拉拉 支援者卡 e 从自己的弃牌区选择最多2张宝可梦卡与最多2张基本能量卡 在给对手看过后加入手牌 可只选择宝可梦卡或者只选择基本能量卡
6758	克拉拉 支援者卡 e 从自己的弃牌区选择最多2张宝可梦卡与最多2张基本能量卡 在给对手看过后加入手牌 可只选择宝可梦卡或者只选择基本能量卡
7448	克拉拉 支援者卡 e 从自己的弃牌区选择最多2张宝可梦卡与最多2张基本能量卡 在给对手看过后加入手牌 可只选择宝可梦卡或者只选择基本能量卡
7468	克拉拉 支援者卡 e 从自己的弃牌区选择最多2张宝可梦卡与最多2张基本能量卡 在给对手看过后加入手牌 可只选择宝可梦卡或者只选择基本能量卡
8580	克拉拉 支援者卡 e 从自己的弃牌区选择最多2张宝可梦卡与最多2张基本能量卡 在给对手看过后加入手牌 可只选择宝可梦卡或者只选择基本能量卡
8656	克拉韦尔 支援者卡 g 从自己的牌库选择最多3张hp为 120 以下的 基础 宝可梦卡 在给对手看过后加入手牌 并且重洗牌库
10286	克拉韦尔 支援者卡 g 从自己的牌库选择最多3张hp为 120 以下的 基础 宝可梦卡 在给对手看过后加入手牌 并且重洗牌库
4516	空木博士的指导 支援者卡 b 从自己的牌库抽出最多3张 60 hp以下的宝可梦 在给对手看过后加入手牌 并且重洗牌库
5729	空木博士的指导 支援者卡 b 从自己的牌库抽出最多3张 60 hp以下的宝可梦 在给对手看过后加入手牌 并且重洗牌库
12751	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12752	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12753	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12754	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12755	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12756	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12757	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12758	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
12759	空手道王的演练 支援者卡 h 在这个回合 自己的宝可梦使用的招式 对对手的战斗场的 宝可梦 ex 造成的伤害 +40 点
8553	寇沙 支援者卡 g 将自己的所有手牌放回牌库并重洗 然后 从牌库抽出比放回张数多1张的卡
12803	寇沙 支援者卡 g 将自己的所有手牌放回牌库并重洗 然后 从牌库抽出比放回张数多1张的卡
4664	骷髅队手下 支援者卡 a 在看过对手的手牌后 将其中的2张能量卡丢到弃牌区
11513	库瑟洛斯奇的企图 支援者卡 h 对手将对手自己的手牌丢弃直到变为3张为止
11783	库瑟洛斯奇的企图 支援者卡 h 对手将对手自己的手牌丢弃直到变为3张为止
7487	拉苯博士 支援者卡 f 从自己的弃牌区选择最多3张名称中有 洗翠 的宝可梦卡 在给对手看过后加入手牌
9617	莱姆 支援者卡 g 从自己的牌库抽出3张卡 将对手的战斗宝可梦与备战宝可梦互换 由对手选择放置于战斗场的宝可梦
9756	莱姆 支援者卡 g 从自己的牌库抽出3张卡 将对手的战斗宝可梦与备战宝可梦互换 由对手选择放置于战斗场的宝可梦
6087	老板 支援者卡 e 若使用了这张卡 则自己的回合结束 选择最多3只自己的备战宝可梦 从牌库附给那些宝可梦各1张各不同属性的基本能量卡 并且重洗牌库
8658	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
9684	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
9822	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
9844	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
10295	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
10961	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
11009	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
11643	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
11664	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
11687	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
11709	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
11729	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
11749	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
12062	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
12278	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
12418	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
12780	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
13142	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
13166	老大的指令 支援者卡 g 选择1只对手的备战宝可梦 与战斗宝可梦互换
1587	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
1708	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
1865	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
2263	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
2526	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
2930	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
3096	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
6147	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
8162	老大的指令 坂木 支援者卡 d 选择1只对手的备战宝可梦 与战斗宝可梦互换
6248	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
6276	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
6772	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
6878	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
6900	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
7454	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
7474	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
7592	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
7723	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
8116	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
8209	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
8292	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
8585	老大的指令 赤日 支援者卡 f 选择1只对手的备战宝可梦 与战斗宝可梦互换
