#abi1
CS5bC-157	CS5bC	157	1	夜光信号	在自己的回合，当将这张卡牌从手牌使出放于备战区时，可使用1次。选择自己牌库中的1张支援者，在给对手看过之后，加入手牌。并重洗牌库。
CS5bC-159	CS5bC	159	1	星耀绽放	在自己的回合可以使用。将自己所有备战区中的【草】宝可梦的HP，各回复「120」点。[对战中，己方的VSTAR力量只能使用1次。]
CS5bC-161	CS5bC	161	1	星耀空扉	在自己的回合可以使用。选择自己弃牌区中最多3张【水】能量，以任意方式附着于自己的【水】宝可梦身上。[对战中，己方的VSTAR力量只能使用1次。]
CS5bC-173	CS5bC	173	1	星耀空扉	在自己的回合可以使用。选择自己弃牌区中最多3张【水】能量，以任意方式附着于自己的【水】宝可梦身上。[对战中，己方的VSTAR力量只能使用1次。]
CS6.1C-015	CS6.1C	015	1	爱之守护神	只要这只宝可梦在场上，身上附有【超】能量的自己所有的宝可梦（除「眷恋云【V】」外），不受到对手宝可梦的特性的效果影响。
CS6.1C-021	CS6.1C	021	1	星耀空扉	在自己的回合可以使用。选择自己弃牌区中最多3张【水】能量，以任意方式附着于自己的【水】宝可梦身上。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6.1C-024	CS6.1C	024	1	星耀诞生	在自己的回合可以使用。选择自己牌库中任意卡牌最多2张，加入手牌。并重洗牌库。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6.5C-007	CS6.5C	007	1	尖刺锋线	只要这只宝可梦在场上，自己战斗场上的「布里卡隆【V】」受到对手宝可梦的招式的伤害时，给使用了招式的宝可梦身上放置3个伤害指示物。
CS6.5C-011	CS6.5C	011	1	爆热冲刺	如果这只宝可梦身上附有【火】能量的话，则这只宝可梦【撤退】所需能量，全部消除。
CS6.5C-015	CS6.5C	015	1	冰冻象征	只要这只宝可梦在场上，自己【水】属性的【基础】宝可梦（除「急冻鸟」外）使用的招式，给对手战斗宝可梦造成的伤害「+10」。
CS6.5C-020	CS6.5C	020	1	隐藏牌	在自己的回合，如果将自己手牌中的1张能量放于弃牌区的话，则可使用1次。从自己牌库上方抽取2张卡牌。
CS6.5C-023	CS6.5C	023	1	快速充电	在自己的回合可以使用1次，如果使用了，则自己的回合结束。从自己牌库上方抽取3张卡牌。
CS6.5C-024	CS6.5C	024	1	星耀变换	在自己的回合可以使用。将自己任意数量的手牌放于弃牌区，从牌库上方抽取与其相同张数的卡牌。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6.5C-025	CS6.5C	025	1	酥麻拦截	只要这只宝可梦在场上，每当双方玩家，从手牌将能量附着于「宝可梦【V】」身上时，给那只宝可梦身上放置2个伤害指示物。
CS6.5C-026	CS6.5C	026	1	任性嘴唇	这只宝可梦，即使受到对手「宝可梦【V】」的招式的伤害而【昏厥】，对手也无法拿取奖赏卡。
CS6.5C-030	CS6.5C	030	1	精炼	在自己的回合，如果将自己的1张手牌放于弃牌区的话，则可使用1次。从自己牌库上方抽取2张卡牌。
CS6.5C-031	CS6.5C	031	1	精炼	在自己的回合，如果将自己的1张手牌放于弃牌区的话，则可使用1次。从自己牌库上方抽取2张卡牌。
CS6.5C-035	CS6.5C	035	1	招招耳	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可使用1次。选择自己牌库中最多2张支援者，在给对手看过之后，加入手牌。并重洗牌库。
CS6.5C-038	CS6.5C	038	1	魔女领域	在自己的回合可以使用1次。选择放置于自己场上宝可梦身上的最多2个伤害指示物，转放于对手的战斗宝可梦身上。
CS6.5C-045	CS6.5C	045	1	三重齿轮	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可使用1次。选择自己牌库中最多3张基本能量，以任意方式附着于自己的宝可梦身上。并重洗牌库。
CS6.5C-049	CS6.5C	049	1	金属之盾	如果这只宝可梦身上附有能量的话，则这只宝可梦所受到的招式的伤害「-30」。
CS6.5C-055	CS6.5C	055	1	星耀遗产	在自己的回合可以使用。将自己牌库上方的7张卡牌放于弃牌区。然后，选择自己弃牌区中任意卡牌最多2张，在给对手看过之后，加入手牌。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6.5C-056	CS6.5C	056	1	共鸣进化	在自己的回合，如果从手牌使出宝可梦使自己的其他「伊布」进行进化了的话，则可使用1次。从自己的牌库中选择1张从这只宝可梦进化而来的卡牌，放于这只宝可梦身上进行进化。并重洗牌库。
CS6.5C-074	CS6.5C	074	1	尖刺锋线	只要这只宝可梦在场上，自己战斗场上的「布里卡隆【V】」受到对手宝可梦的招式的伤害时，给使用了招式的宝可梦身上放置3个伤害指示物。
CS6.5C-077	CS6.5C	077	1	快速充电	在自己的回合可以使用1次，如果使用了，则自己的回合结束。从自己牌库上方抽取3张卡牌。
CS6.5C-078	CS6.5C	078	1	快速充电	在自己的回合可以使用1次，如果使用了，则自己的回合结束。从自己牌库上方抽取3张卡牌。
CS6.5C-085	CS6.5C	085	1	魔女领域	在自己的回合可以使用1次。选择放置于自己场上宝可梦身上的最多2个伤害指示物，转放于对手的战斗宝可梦身上。
CS6.5C-091	CS6.5C	091	1	星耀遗产	在自己的回合可以使用。将自己牌库上方的7张卡牌放于弃牌区。然后，选择自己弃牌区中任意卡牌最多2张，在给对手看过之后，加入手牌。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6aC-011	CS6aC	011	1	阴暗丝线	只要这只宝可梦在场上，对手的「宝可梦【VSTAR】」使用招式所需能量，就会增加1个【无】能量。这个效果，无论拥有这个特性的宝可梦有多少只，都不会叠加。
CS6aC-016	CS6aC	016	1	治愈树荫	只要这只宝可梦在场上，身上附有【草】能量的所有自己的宝可梦，不会陷入【混乱】状态，已经处于的【混乱】状态，也会全部恢复。
CS6aC-020	CS6aC	020	1	星耀芬芳	在自己的回合可以使用。选择自己牌库中的【草】宝可梦和【草】能量合计最多5张，在给对手看过之后，加入手牌。并重洗牌库。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6aC-022	CS6aC	022	1	整蛊孢子	在对手的回合，当这张卡牌因为对手的招式、特性、物品、支援者的效果而从手牌被放于弃牌区时，将对手的手牌全部放于弃牌区。
CS6aC-026	CS6aC	026	1	老树结界	这只宝可梦，即使受到对手的「宝可梦【V】」的招式的伤害而【昏厥】，对手也无法拿取奖赏卡。
CS6aC-027	CS6aC	027	1	优雅治愈	在自己的回合可以使用1次。将自己所有宝可梦的HP，各回复「20」点。
CS6aC-034	CS6aC	034	1	高温突进	在自己的回合，如果将自己手牌中的1张【火】能量放于弃牌区的话，则可使用1次。在这个回合，自己的【火】宝可梦所使用的招式，给对手战斗宝可梦造成的伤害「+30」。
CS6aC-037	CS6aC	037	1	瞬步	如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。从自己的牌库上方抽取1张卡牌。
CS6aC-057	CS6aC	057	1	电气象征	只要这只宝可梦在场上，自己【雷】属性的【基础】宝可梦（除「闪电鸟」外）使用的招式，给对手战斗宝可梦造成的伤害「+10」。
CS6aC-060	CS6aC	060	1	瞬步	如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。从自己的牌库上方抽取1张卡牌。
CS6aC-063	CS6aC	063	1	爆发力	在对战准备中要将宝可梦放于战斗场时，如果这张卡牌在手牌中的话，则可反面朝上放于战斗场上。
CS6aC-068	CS6aC	068	1	登场冲击	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可使用1次。抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【麻痹】状态。
CS6aC-075	CS6aC	075	1	电晶体	只要这只宝可梦在场上，自己【雷】属性的【基础】宝可梦所使用的招式，给对手战斗宝可梦造成的伤害「+30」。
CS6aC-085	CS6aC	085	1	紧急入场	在自己的回合开始，从牌库上方抽取到这张卡牌时，如果自己的备战区有空位的话，在将卡牌加入手牌前可使用1次。将这张卡牌放于自己的备战区。然后，从自己牌库上方抽取3张卡牌。
CS6aC-086	CS6aC	086	1	愿望寄托	当这只宝可梦，在战斗场上受到对手宝可梦的招式的伤害而【昏厥】时，选择自己牌库中任意卡牌最多3张，加入手牌。并重洗牌库。
CS6aC-088	CS6aC	088	1	耐热	这只宝可梦，不会受到对手【火】宝可梦的招式的伤害。
CS6aC-094	CS6aC	094	1	正义法则	只要这只宝可梦在场上，自己的【基础】宝可梦使用的招式，给对手战斗场上的【恶】宝可梦造成的伤害「+30」。
CS6aC-098	CS6aC	098	1	王者之姿	在自己的回合可以使用1次，如果使用了，则自己的回合结束。将自己的手牌全部放于弃牌区，从牌库上方抽取5张卡牌。
CS6aC-099	CS6aC	099	1	星耀之盾	在自己的回合可以使用。在下一个对手的回合，自己的所有宝可梦，受到对手宝可梦的招式的伤害「-100」。（也包括新出场的宝可梦。）[对战中，己方的【VSTAR】力量只能使用1次。]
CS6aC-101	CS6aC	101	1	奇迹身躯	这只宝可梦，不会受到对手「宝可梦【V】」的招式的伤害。
CS6aC-103	CS6aC	103	1	星耀汇聚	在自己的回合可以使用。选择自己弃牌区中最多2张【无】宝可梦（除「拥有规则的宝可梦」外），放于备战区。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6aC-104	CS6aC	104	1	复活火焰	如果这张卡牌在弃牌区的话，则在自己的回合可以使用1次，如果使用了的话，则自己的回合结束。将这张卡牌放于备战区。然后，选择自己弃牌区中最多4张基本能量，附着于这只宝可梦身上。
CS6aC-113	CS6aC	113	1	原始涡轮	在自己的回合可以使用1次。选择自己牌库中最多2张特殊能量，附着于自己的1只宝可梦身上。并重洗牌库。
CS6aC-134	CS6aC	134	1	奇迹身躯	这只宝可梦，不会受到对手「宝可梦【V】」的招式的伤害。
CS6aC-147	CS6aC	147	1	复活火焰	如果这张卡牌在弃牌区的话，则在自己的回合可以使用1次，如果使用了的话，则自己的回合结束。将这张卡牌放于备战区。然后，选择自己弃牌区中最多4张基本能量，附着于这只宝可梦身上。
CS6aC-154	CS6aC	154	1	瞬步	如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。从自己的牌库上方抽取1张卡牌。
CS6aC-156	CS6aC	156	1	瞬步	如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。从自己的牌库上方抽取1张卡牌。
CS6aC-157	CS6aC	157	1	王者之姿	在自己的回合可以使用1次，如果使用了，则自己的回合结束。将自己的手牌全部放于弃牌区，从牌库上方抽取5张卡牌。
CS6aC-158	CS6aC	158	1	星耀芬芳	在自己的回合可以使用。选择自己牌库中的【草】宝可梦和【草】能量合计最多5张，在给对手看过之后，加入手牌。并重洗牌库。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6aC-160	CS6aC	160	1	电晶体	只要这只宝可梦在场上，自己【雷】属性的【基础】宝可梦所使用的招式，给对手战斗宝可梦造成的伤害「+30」。
CS6aC-161	CS6aC	161	1	星耀汇聚	在自己的回合可以使用。选择自己弃牌区中最多2张【无】宝可梦（除「拥有规则的宝可梦」外），放于备战区。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6aC-167	CS6aC	167	1	星耀汇聚	在自己的回合可以使用。选择自己弃牌区中最多2张【无】宝可梦（除「拥有规则的宝可梦」外），放于备战区。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6bC-005	CS6bC	005	1	翻卷海流	在自己的回合可以使用1次。选择自己或对手，被选择的玩家，将所有手牌反面朝上重洗，放回牌库下方。然后，被选择的玩家从牌库上方抽取4张卡牌。
CS6bC-016	CS6bC	016	1	海之伴奏	在自己的回合可以使用任意次。选择自己手牌中的1张【水】能量，附着于自己场上的1只拥有招式「随心游动」的宝可梦身上。
CS6bC-022	CS6bC	022	1	白银世界	在自己的回合可以使用1次。将自己牌库上方的1张卡牌放于弃牌区，如果该卡牌是【水】能量的话，则附着于自己的宝可梦身上。
CS6bC-026	CS6bC	026	1	放逐供应	如果自己放逐区有4张以上（包含4张）卡牌的话，则这只宝可梦使用招式所需能量，全部消除。
CS6bC-028	CS6bC	028	1	伤痛汤匙	在自己的回合可以使用1次。选择对手场上1只宝可梦身上放置的最多2个伤害指示物，转放于对手1只其他宝可梦身上。
CS6bC-036	CS6bC	036	1	瑜伽防守	只要这只宝可梦，处于备战区，就不会受到招式的伤害。
CS6bC-037	CS6bC	037	1	脉轮觉醒	如果自己的手牌张数为4张的话，则这只宝可梦使用招式所需能量，减少3个【无】能量。
CS6bC-039	CS6bC	039	1	贡献玩偶	在自己的回合可以使用1次。选择自己弃牌区中的1张支援者，在给对手看过之后，加入手牌。然后，将这只宝可梦放于放逐区。（除宝可梦以外的卡牌，全部放于弃牌区。）
CS6bC-046	CS6bC	046	1	不朽细胞	当这只宝可梦，受到对手宝可梦的招式的伤害而【昏厥】时，不放于弃牌区，而是放回手牌。（除宝可梦以外的卡牌，全部放于弃牌区。）
CS6bC-051	CS6bC	051	1	公主纱幔	只要这只宝可梦在战斗场上，自己备战区的所有【基础】宝可梦，当对手从手牌使出支援者时，不受其效果影响。
CS6bC-052	CS6bC	052	1	选花	如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。查看自己牌库上方2张卡牌，选择其中1张卡牌，加入手牌。将剩余的卡牌放于放逐区。
CS6bC-060	CS6bC	060	1	勇猛奋进	在自己的回合可以使用任意次。选择1个附着于自己场上宝可梦身上的【斗】能量，转附于这只宝可梦身上。
CS6bC-068	CS6bC	068	1	神秘充能	如果自己的弃牌区中没有支援者的话，则在自己的回合可使用1次。选择自己弃牌区中的1张【斗】能量，附着于自己的宝可梦身上。
CS6bC-077	CS6bC	077	1	放逐拦截	只要这只宝可梦在场上，对手拿取的奖赏卡，不会被加入手牌，而会被放入放逐区。
CS6bC-089	CS6bC	089	1	狂野风格	这只宝可梦使用招式所需能量会减少与对手场上「一击」「连击」「汇流」宝可梦数量相同数量的【无】能量。
CS6bC-090	CS6bC	090	1	危机星耀	在自己的回合可以使用。使对手的战斗宝可梦陷入【中毒】和【麻痹】状态。因这个【中毒】而放置的伤害指示物数量变为3个。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6bC-095	CS6bC	095	1	沙之恶霸	在自己的回合，当将这张卡牌从手牌使出并进行进化时，以及这只宝可梦在战斗场上受到对手的招式的伤害而【昏厥】时，各可使用1次。在不看对手手牌正面的前提下，选择其中1张放于弃牌区。
CS6bC-103	CS6bC	103	1	造势	如果对手的剩余奖赏卡张数在2张以下（包含2张）的话则能生效。只要这只宝可梦在场上，自己备战区的所有「宝可梦【V】」，当对手从手牌使出支援者时，不受其效果影响。
CS6bC-111	CS6bC	111	1	巅峰之门	在自己的回合，当将这张卡牌从手牌使出放于备战区时，可使用1次，如果使用了的话，则自己的回合结束。选择自己牌库中最多2张「宝可梦【VMAX】」，放于备战区。并重洗牌库。
CS6bC-112	CS6bC	112	1	消失之翼	如果这只宝可梦在备战区的话，则在自己的回合可以使用1次。将这只宝可梦，以及放于其身上的所有卡牌，放回自己的牌库并重洗牌库。
CS6bC-113	CS6bC	113	1	无畏脂肪	这只宝可梦，不会受到对手宝可梦所使用招式的效果影响。
CS6bC-116	CS6bC	116	1	星耀卫士	如果对手的剩余奖赏卡张数为1张的话，则在自己的回合可以使用。选择对手的1只备战宝可梦，将那只宝可梦，以及放于其身上的所有卡牌，放于弃牌区。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6bC-120	CS6bC	120	1	空欢喜	如果这只宝可梦处于【睡眠】状态的话，则即使受到对手宝可梦的招式的伤害而【昏厥】，对手也无法拿取奖赏卡。
CS6bC-133	CS6bC	133	1	公主纱幔	只要这只宝可梦在战斗场上，自己备战区的所有【基础】宝可梦，当对手从手牌使出支援者时，不受其效果影响。
CS6bC-134	CS6bC	134	1	选花	如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。查看自己牌库上方2张卡牌，选择其中1张卡牌，加入手牌。将剩余的卡牌放于放逐区。
CS6bC-136	CS6bC	136	1	造势	如果对手的剩余奖赏卡张数在2张以下（包含2张）的话则能生效。只要这只宝可梦在场上，自己备战区的所有「宝可梦【V】」，当对手从手牌使出支援者时，不受其效果影响。
CS6bC-140	CS6bC	140	1	勇猛奋进	在自己的回合可以使用任意次。选择1个附着于自己场上宝可梦身上的【斗】能量，转附于这只宝可梦身上。
CS6bC-145	CS6bC	145	1	狂野风格	这只宝可梦使用招式所需能量会减少与对手场上「一击」「连击」「汇流」宝可梦数量相同数量的【无】能量。
CS6bC-151	CS6bC	151	1	消失之翼	如果这只宝可梦在备战区的话，则在自己的回合可以使用1次。将这只宝可梦，以及放于其身上的所有卡牌，放回自己的牌库并重洗牌库。
CS6bC-156	CS6bC	156	1	狂野风格	这只宝可梦使用招式所需能量会减少与对手场上「一击」「连击」「汇流」宝可梦数量相同数量的【无】能量。
CS6bC-157	CS6bC	157	1	星耀卫士	如果对手的剩余奖赏卡张数为1张的话，则在自己的回合可以使用。选择对手的1只备战宝可梦，将那只宝可梦，以及放于其身上的所有卡牌，放于弃牌区。[对战中，己方的【VSTAR】力量只能使用1次。]
CS6bC-159	CS6bC	159	1	白银世界	在自己的回合可以使用1次。将自己牌库上方的1张卡牌放于弃牌区，如果该卡牌是【水】能量的话，则附着于自己的宝可梦身上。
CS6bC-162	CS6bC	162	1	危机星耀	在自己的回合可以使用。使对手的战斗宝可梦陷入【中毒】和【麻痹】状态。因这个【中毒】而放置的伤害指示物数量变为3个。[对战中，己方的【VSTAR】力量只能使用1次。]
CSMC-006	CSMC	006	1	急步	在自己的回合可以使用1次。从自己的牌库上方抽取1张卡牌。
CSMC-009	CSMC	009	1	咒术遗言	当这只宝可梦，受到对手宝可梦的招式的伤害而【昏厥】时，选择自己牌库中任意1张卡牌，加入手牌。并重洗牌库。
CSMC-012	CSMC	012	1	站岗	只要这只宝可梦在场上，附着于自己备战宝可梦身上的基本能量，不会受到因对手的物品或支援者而造成的放于弃牌区的效果影响。
CSMC-013	CSMC	013	1	皮卡冲刺	如果这只宝可梦身上附有能量的话，则这只宝可梦【撤退】所需能量，全部消除。
CSUC-001	CSUC	001	1	疲惫孢子	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可使用1次。使双方的战斗宝可梦，各陷入【中毒】和【睡眠】状态。
CSUC-003	CSUC	003	1	放火烧山	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可使用1次。将对手牌库上方的3张卡牌放于弃牌区。
CSUC-005	CSUC	005	1	奈落后门	如果这张卡牌在弃牌区的话，则在自己的回合可以使用1次。将这张卡牌放于备战区。然后，给这只宝可梦身上放置3个伤害指示物。
CSUC-006	CSUC	006	1	任性嘴唇	这只宝可梦，即使受到对手「宝可梦【V】」的招式的伤害而【昏厥】，对手也无法拿取奖赏卡。
CSUC-007	CSUC	007	1	精炼	在自己的回合，如果将自己的1张手牌放于弃牌区的话，则可使用1次。从自己牌库上方抽取2张卡牌。
CSUC-009	CSUC	009	1	活力咆哮	如果对手场上有「宝可梦【VMAX】」的话，则这只宝可梦使用招式所需能量，减少3个【无】能量。
CSUC-010	CSUC	010	1	无畏脂肪	这只宝可梦，不会受到对手宝可梦所使用招式的效果影响。
CSV10C-003	CSV10C	003	1	嗡鸣突进	在自己的回合，当这只宝可梦从备战区被放入战斗场时，可以使用1次。选择自己牌库中最多3张「基本【草】能量」，附着于这只宝可梦身上。并重洗牌库。
CSV10C-005	CSV10C	005	1	荣耀声援	只要这只宝可梦在场上，自己「竹兰的宝可梦」所使用的招式给对手战斗宝可梦造成的伤害「+30」。
CSV10C-007	CSV10C	007	1	花之纱幔	只要这只宝可梦在场上，自己所有备战宝可梦（除「拥有规则的宝可梦」外）不会受到对手招式的伤害。
CSV10C-008	CSV10C	008	1	炸裂针刺	当这只宝可梦在战斗场上受到对手宝可梦的招式的伤害而【昏厥】时，给使用了招式的宝可梦身上放置6个伤害指示物。
CSV10C-010	CSV10C	010	1	神秘石居	这只宝可梦不会受到对手「宝可梦【ex】」的招式的伤害。
CSV10C-017	CSV10C	017	1	表演时间	如果这只宝可梦在备战区的话，则在自己的回合可以使用1次。将这只宝可梦与战斗宝可梦互换。
CSV10C-019	CSV10C	019	1	充能	在自己的回合可以使用1次。选择自己弃牌区中的1张基本能量，附着于这只宝可梦身上。
CSV10C-024	CSV10C	024	1	急步	在自己的回合可以使用1次。从自己牌库上方抽取1张卡牌。
CSV10C-026	CSV10C	026	1	熔岩波动	只要这只宝可梦在场上，对手处于【灼伤】状态的宝可梦因【灼伤】而放置的伤害指示物数量增加3个。
CSV10C-029	CSV10C	029	1	旅途牵绊	在自己的回合可以使用1次。选择自己牌库中的1张「阿响的冒险」，在给对手看过之后加入手牌。并重洗牌库。
CSV10C-032	CSV10C	032	1	熔化流动	如果这只宝可梦身上没有附着能量的话，则将这只宝可梦【撤退】所需能量全部消除。
CSV10C-035	CSV10C	035	1	金色火焰	在自己的回合可以使用1次。选择自己手牌中最多2张「基本【火】能量」，附着于备战区中的1只「阿响的宝可梦」身上。
CSV10C-042	CSV10C	042	1	灼热蒸汽	如果这只宝可梦在战斗场上的话，则在自己的回合可以使用1次。令对手的战斗宝可梦陷入【灼伤】状态。
CSV10C-043	CSV10C	043	1	湿气	只要这只宝可梦在场上，就将双方所有宝可梦的令自身【昏厥】的效果的特性全部消除。
CSV10C-044	CSV10C	044	1	湿气	只要这只宝可梦在场上，就将双方所有宝可梦的令自身【昏厥】的效果的特性全部消除。
CSV10C-045	CSV10C	045	1	踱步跳跃	如果这只宝可梦在备战区的话，则在自己的回合可以使用1次。将自己牌库下方1张卡牌放于弃牌区。然后，将放于这只宝可梦身上的卡牌全部放于弃牌区，将这只宝可梦放回牌库上方。
CSV10C-048	CSV10C	048	1	深度下潜	只要这只宝可梦在备战区，就不会受到对手宝可梦的招式的伤害和效果影响。
CSV10C-052	CSV10C	052	1	抵抗之幕	只要这只宝可梦在场上，自己场上所有【基础】宝可梦的「火箭队的宝可梦」不会受到对手宝可梦所使用的招式的效果影响。（已经受到的效果不会消失。）
CSV10C-058	CSV10C	058	1	潜者捕捉	每当自己的【水】宝可梦受到对手宝可梦的招式的伤害而【昏厥】时，可以使用1次。不将【昏厥】了的宝可梦身上附着的「基本【水】能量」放于弃牌区，而是全部放回手牌。
CSV10C-062	CSV10C	062	1	混入雪中	当对手从手牌使出物品或支援者时，这只宝可梦不会受到其效果影响。
CSV10C-072	CSV10C	072	1	黑暗脉冲	只要这只宝可梦在场上，每当对手从手牌使出宝可梦并进行进化时，就给那只宝可梦身上放置4个伤害指示物。无论拥有这个特性的宝可梦有多少只，这个效果都不会重复。
CSV10C-079	CSV10C	079	1	电气直播	在自己的回合可以使用任意次。选择自己手牌中的1张「基本【雷】能量」，附着于自己的「奇树的宝可梦」身上。
CSV10C-081	CSV10C	081	1	闪光抽取	在自己的回合，如果将这只宝可梦身上附着的1个「基本【雷】能量」放于弃牌区的话，则可以使用1次。从牌库上方抽取卡牌，直到自己的手牌变为6张为止。
CSV10C-082	CSV10C	082	1	妖精领域	只要这只宝可梦在场上，对手场上所有【龙】宝可梦的弱点全部变为【超】属性。［弱点按「×2」计算伤害。］
CSV10C-085	CSV10C	085	1	力量抑制者	只有在自己场上的「火箭队的宝可梦」数量在4只及以上时，这只宝可梦才可以使用招式。
CSV10C-091	CSV10C	091	1	岩石宫殿	只要这只宝可梦在备战区，自己所有「大吾的宝可梦」所受到的对手宝可梦的招式的伤害「-30」。无论拥有这个特性的宝可梦有多少只，这个效果都不会重复。
CSV10C-093	CSV10C	093	1	引诱眨眼	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可以使用1次。查看对手的手牌，选择其中任意数量的【基础】宝可梦放于对手的备战区。
CSV10C-097	CSV10C	097	1	火箭脑力	在自己的回合可以使用任意次。选择自己场上的「火箭队的宝可梦」身上放置的1个伤害指示物，转放于自己的其他宝可梦身上。
CSV10C-100	CSV10C	100	1	怒之穴位	如果这只宝可梦身上放置有2个及以上伤害指示物的话，则这只宝可梦所使用的招式给对手战斗宝可梦造成的伤害「+120」。
CSV10C-104	CSV10C	104	1	猛犸搬运	在自己的回合可以使用1次。选择自己牌库中的1张宝可梦，在给对手看过之后加入手牌。并重洗牌库。
CSV10C-109	CSV10C	109	1	扬沙	只要这只宝可梦在战斗场上，每当宝可梦检查时，就给对手所有【基础】宝可梦身上各放置2个伤害指示物。
CSV10C-112	CSV10C	112	1	王者呼声	在自己的回合可以使用1次。选择自己牌库中的1张「竹兰的宝可梦」，在给对手看过之后加入手牌。并重洗牌库。
CSV10C-115	CSV10C	115	1	尖钉缠身	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可以使用1次。选择自己弃牌区中最多2张「尖钉能量」，附着于这只宝可梦身上。
CSV10C-121	CSV10C	121	1	怒视	只要这只宝可梦在战斗场上，对手无法从手牌将拥有特性的宝可梦（除「火箭队的宝可梦」外）放于场上。
CSV10C-129	CSV10C	129	1	暗中咬住	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可以使用1次。给对手的1只宝可梦身上放置2个伤害指示物。
CSV10C-130	CSV10C	130	1	乱咬	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可以使用1次。给对手的2只宝可梦身上各放置2个伤害指示物。
CSV10C-133	CSV10C	133	1	警戒烟雾	当这只宝可梦在战斗场上受到对手宝可梦的招式的伤害时，选择自己牌库中最多2张名字中带有「瓦斯弹」的宝可梦，放于备战区。并重洗牌库。
CSV10C-137	CSV10C	137	1	威慑目光	只要这只宝可梦在战斗场上，对手无法从手牌使出物品。
CSV10C-145	CSV10C	145	1	交易	在自己的回合，如果将自己的1张手牌放于弃牌区的话，则可以使用1次。从自己牌库上方抽取2张卡牌。
CSV10C-148	CSV10C	148	1	庞克泵感	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可以使用1次。选择自己牌库中最多5张「基本【恶】能量」，以任意方式附着于自己的「玛俐的宝可梦」身上。并重洗牌库。
CSV10C-155	CSV10C	155	1	X启动	在自己的回合可以使用1次。选择自己牌库中的「基本【超】能量」和「基本【钢】能量」各最多1张，以任意方式附着于自己的【超】或【钢】宝可梦身上。并重洗牌库。
CSV10C-159	CSV10C	159	1	自动治愈	只要这只宝可梦在战斗场上，每当自己从手牌给宝可梦附着能量时，就回复那只宝可梦「90」HP。
CSV10C-174	CSV10C	174	1	再构筑	在自己的回合，如果将自己的2张手牌放于弃牌区的话，则可以使用1次。从自己牌库上方抽取1张卡牌。
CSV10C-175	CSV10C	175	1	慷慨	只要这只宝可梦在场上，自己「赫普的宝可梦」所使用的招式给对手战斗宝可梦造成的伤害「+30」。无论拥有这个特性的宝可梦有多少只，这个效果都不会重复。
CSV10C-181	CSV10C	181	1	调谐回响	如果自己的手牌与对手的手牌张数相同的话，则将这只宝可梦使用「恐慌嗥鸣」所需能量全部消除。
CSV10C-183	CSV10C	183	1	贪心点单	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可以使用1次。选择自己弃牌区中最多2张「派帕的三明治」，在给对手看过之后加入手牌。
CSV10C-187	CSV10C	187	1	挑战角击	在自己的回合，当将这张卡牌从手牌使出并进行进化时，可以使用1次。选择对手的1只备战宝可梦，将其与战斗宝可梦互换。
CSV10C-224	CSV10C	224	1	炸裂针刺	当这只宝可梦在战斗场上受到对手宝可梦的招式的伤害而【昏厥】时，给使用了招式的宝可梦身上放置6个伤害指示物。
CSV10C-225	CSV10C	225	1	踱步跳跃	如果这只宝可梦在备战区的话，则在自己的回合可以使用1次。将自己牌库下方1张卡牌放于弃牌区。然后，将放于这只宝可梦身上的卡牌全部放于弃牌区，将这只宝可梦放回牌库上方。
CSV10C-229	CSV10C	229	1	嗡鸣突进	在自己的回合，当这只宝可梦从备战区被放入战斗场时，可以使用1次。选择自己牌库中最多3张「基本【草】能量」，附着于这只宝可梦身上。并重洗牌库。
CSV10C-232	CSV10C	232	1	金色火焰	在自己的回合可以使用1次。选择自己手牌中最多2张「基本【火】能量」，附着于备战区中的1只「阿响的宝可梦」身上。
